Date,Air Temperature Average (degF),Precipitation Increment - Snow-adj (in),Change In Soil Moisture Percent -8in (pct)
10/5/17,50,0,0.7
10/6/17,42,0,-0.8
10/7/17,53,0,0.1
10/8/17,47,0,-0.9
10/9/17,33,0,0.7
10/10/17,38,0,-1.2
10/11/17,47,0,0.8
10/12/17,47,0,-0.6
10/13/17,47,0,0.7
10/14/17,40,0,-1.1
10/15/17,46,0,1.2
10/16/17,52,0,-2
10/17/17,54,0,0.3
10/18/17,53,0,0.8
10/19/17,50,0,-0.3
10/20/17,43,0.1,0.5
10/21/17,36,0,-1.8
10/22/17,50,0,1.4
10/23/17,49,0,-0.7
10/24/17,48,0,-0.4
10/25/17,51,0,1.5
10/26/17,47,0,-1
10/27/17,44,0,0.9
10/28/17,46,0,-1.6
10/29/17,50,0,0.9
10/30/17,49,0,-0.2
10/31/17,46,0.1,0.2
11/1/17,44,0,0
11/2/17,42,0,0.2
11/3/17,41,0.1,-0.3
11/4/17,41,0,-0.4
11/5/17,38,0,-0.5
11/6/17,38,0,-0.3
11/7/17,36,0,0.5
11/8/17,39,0,0.3
11/9/17,43,0,-0.6
11/10/17,43,0,0
11/11/17,42,0,0.5
11/12/17,42,0,-0.6
11/13/17,45,0,-0.3
11/14/17,44,0,0.4
11/15/17,44,0,0.2
11/16/17,42,0,-0.4
11/17/17,35,0.1,0
11/18/17,30,0,0.5
11/19/17,39,0,-0.2
11/20/17,43,0,-0.7
11/21/17,45,0,0
11/22/17,48,0,0.8
11/23/17,51,0,-0.2
11/24/17,51,0,-0.1
11/25/17,50,0,0
11/26/17,50,0,0
11/27/17,40,0,-0.2
11/28/17,33,0,0.4
11/29/17,40,0,-0.4
11/30/17,42,0,-0.6
12/1/17,42,0,0.3
12/2/17,42,0,0.1
12/3/17,35,0,-0.4
12/4/17,18,0,0
12/5/17,23,0,-0.4
12/6/17,27,0,-0.2
12/7/17,25,0,0.5
12/8/17,33,0,-0.2
12/9/17,40,0,0
12/10/17,41,0,-0.3
12/11/17,44,0,0.7
12/12/17,43,0,-0.7
12/13/17,42,0,1.1
12/14/17,30,0,-0.8
12/15/17,40,0,-0.1
12/16/17,31,0,0.3
12/17/17,24,0,-0.1
12/18/17,33,0,-0.3
12/19/17,38,0,-0.4
12/20/17,31,0.5,0.4
12/21/17,11,0,0.6
12/22/17,27,0,-0.5
12/23/17,35,0,0
12/24/17,36,0,0.8
12/25/17,38,0,0
12/26/17,37,0,-0.3
12/27/17,41,0,0.1
12/28/17,43,0,-0.7
12/29/17,46,0,-0.1
12/30/17,45,0,0.6
12/31/17,40,0,-0.3
1/1/18,39,0,-0.5
1/2/18,35,0,0.4
1/3/18,37,0,0.2
1/4/18,41,0,-0.4
1/5/18,38,0,-0.5
1/6/18,36,0,0.5
1/7/18,33,0,0.1
1/8/18,33,0.2,0.2
1/9/18,33,0.7,-0.1
1/10/18,31,0,0.6
1/11/18,30,0,0.2
1/12/18,34,0,0.3
1/13/18,36,0,-0.7
1/14/18,38,0,-0.3
1/15/18,38,0,-0.2
1/16/18,34,0,0.9
1/17/18,36,0,-0.5
1/18/18,40,0,0
1/19/18,38,0,0
1/20/18,24,0.3,0
1/21/18,14,0,0.5
1/22/18,25,0,-0.6
1/23/18,27,0,0.1
1/24/18,32,0,-0.2
1/25/18,30,0.2,0.4
1/26/18,22,0,-0.5
1/27/18,30,0,-0.1
1/28/18,35,0,-0.1
1/29/18,40,0,0.8
1/30/18,44,0,-0.3
1/31/18,42,0,0.1
2/1/18,41,0,-0.4
2/2/18,40,0,0
2/3/18,38,0,0.4
2/4/18,40,0,-0.2
2/5/18,40,0,0.1
2/6/18,30,0,-0.1
2/7/18,36,0,0.7
2/8/18,42,0,-0.2
2/9/18,43,0,0.3
2/10/18,30,0.1,-0.1
2/11/18,25,0,-0.4
2/12/18,27,0.4,0.2
2/13/18,28,0.2,-0.6
2/14/18,31,0.1,
2/15/18,25,0,
2/16/18,27,0,0.3
2/17/18,36,0,0.5
2/18/18,33,0,-0.1
2/19/18,18,0.1,-0.1
2/20/18,11,0.1,0.1
2/21/18,16,0,-0.2
2/22/18,16,0.4,0.4
2/23/18,15,0.1,-0.1
2/24/18,14,0.1,-0.8
2/25/18,21,0,-0.4
2/26/18,27,0,0.5
2/27/18,26,0,0.5
2/28/18,27,0,0.3
3/1/18,28,0,-0.4
3/2/18,32,0,0
3/3/18,33,0.1,0.4
3/4/18,22,0.2,-0.4
3/5/18,22,0,0.2
3/6/18,29,0,-1
3/7/18,35,0,1.2
3/8/18,40,0,-0.2
3/9/18,41,0,-0.6
3/10/18,39,0,-0.3
3/11/18,34,0.3,1.4
3/12/18,37,0,-1.1
3/13/18,41,0,0.1
3/14/18,38,0.2,1.4
3/15/18,27,0.2,-0.5
3/16/18,29,0.1,0.3
3/17/18,28,0.1,-1.1
3/18/18,21,0.2,0.3
3/19/18,27,0,0.6
3/20/18,34,0,1.2
3/21/18,40,0,-1.4
3/22/18,38,0.6,-0.3
3/23/18,36,0.6,20.1
3/24/18,36,0,-0.4
3/25/18,32,0,-0.5
3/26/18,24,0,-0.2
3/27/18,27,0,-0.3
3/28/18,36,0,0.1
3/29/18,38,0,0.1
3/30/18,43,0,0
3/31/18,47,0,-0.2
4/1/18,47,0,0.7
4/2/18,44,0.1,-1.2
4/3/18,36,0,-1
4/4/18,44,0,0.8
4/5/18,45,0.1,-0.6
4/6/18,47,0,0.3
4/7/18,50,0.3,-0.6
4/8/18,43,0.1,-0.3
4/9/18,41,0,0.1
4/10/18,49,0,-0.2
4/11/18,52,0,0.9
4/12/18,34,0.1,-0.2
4/13/18,25,0.1,-1.4
4/14/18,38,0,0.4
4/15/18,45,0,0.3
4/16/18,45,0,-0.1
4/17/18,28,0.2,-0.6
4/18/18,34,0,-0.1
4/19/18,36,0,0.6
4/20/18,32,0.1,-1.1
4/21/18,44,0,0.6
4/22/18,50,0,-0.2
4/23/18,53,0,-0.2
4/24/18,50,0,1.2
4/25/18,50,0,-1.6
4/26/18,54,0,1.1
4/27/18,55,0,0
4/28/18,53,0,0
4/29/18,47,0.1,-1
4/30/18,40,0,-0.3
5/1/18,34,0.3,1
5/2/18,31,0.5,-2.1
5/3/18,40,0,0.4
5/4/18,47,0,0.7
5/5/18,54,0,1.7
5/6/18,56,0,-1.2
5/7/18,57,0,0.7
5/8/18,61,0,-0.9
5/9/18,61,0,0.1
5/10/18,58,0,0.8
5/11/18,53,0,-1
5/12/18,43,0,0.6
5/13/18,45,0,-1.6
5/14/18,47,0,1.1
5/15/18,51,0,-0.6
5/16/18,53,0,0.3
5/17/18,52,0.1,-0.6
5/18/18,49,0,-1.5
5/19/18,50,0,0.4
5/20/18,50,0,0.3
5/21/18,52,0,-0.6
5/22/18,49,0,-0.5
5/23/18,51,0,0.6
5/24/18,57,0.1,-1.3
5/25/18,56,0,1.3
5/26/18,51,0,-1.4
5/27/18,46,0,-0.4
5/28/18,47,0,-0.1
5/29/18,53,0,0.3
5/30/18,59,0,-1.6
5/31/18,56,0,-0.3
6/1/18,55,0,-0.4
6/2/18,57,0,0.7
6/3/18,64,0,-1.6
6/4/18,66,0,-0.2
6/5/18,63,0,-0.5
6/6/18,62,0,-0.4
6/7/18,61,0,-0.2
6/8/18,62,0,-0.5
6/9/18,62,0,-0.1
6/10/18,59,0,0
6/11/18,62,0,-0.6
6/12/18,66,0,0.6
6/13/18,67,0,0.2
6/14/18,65,0,-1
6/15/18,62,0,-0.6
6/16/18,56,0,0.8
6/17/18,55,0,-1
6/18/18,56,0,0.8
6/19/18,60,0,-0.5
6/20/18,65,0,-0.2
6/21/18,69,0,-0.2
6/22/18,64,0,0.3
6/23/18,67,0,0.2
6/24/18,62,0,-0.1
6/25/18,68,0,-0.1
6/26/18,71,0,-0.2
6/27/18,69,0,-0.2
6/28/18,65,0,-0.3
6/29/18,62,0,-0.3
6/30/18,62,0,0.1
7/1/18,64,0,0
7/2/18,68,0,-0.5
7/3/18,64,0,0.1
7/4/18,64,0,0.1
7/5/18,69,0,-0.5
7/6/18,67,0,-0.1
7/7/18,65,0.2,0
7/8/18,66,0.2,-0.7
7/9/18,65,0,0.8
7/10/18,65,0,-0.2
7/11/18,63,0.2,0.4
7/12/18,57,0.1,0
7/13/18,60,0.3,-0.9
7/14/18,58,2.7,-0.7
7/15/18,61,0,12.3
7/16/18,64,0.1,1.6
7/17/18,62,0.3,0.5
7/18/18,66,0,0.9
7/19/18,62,0.2,-0.2
7/20/18,65,0,-0.7
7/21/18,64,0.1,0.8
7/22/18,64,0,-0.2
7/23/18,68,0.1,-0.4
7/24/18,63,0.5,-0.2
7/25/18,67,0,-0.9
7/26/18,65,0.2,0.2
7/27/18,66,0,-0.6
7/28/18,66,0.1,-0.1
7/29/18,66,0,0
7/30/18,65,0,0.1
7/31/18,69,0,-0.1
8/1/18,64,0.9,-0.4
8/2/18,58,0.9,-0.4
8/3/18,62,0,1
8/4/18,65,0,2.4
8/5/18,66,0,-1.4
8/6/18,67,0.2,0.2
8/7/18,69,0,-0.5
8/8/18,69,0,-0.6
8/9/18,69,0.1,-1.2
8/10/18,68,0,-1.3
8/11/18,61,0.1,-0.7
8/12/18,65,0.2,-0.1
8/13/18,64,0,-0.3
8/14/18,62,0.1,-0.1
8/15/18,58,0,-1.6
8/16/18,62,0,0.8
8/17/18,62,0.2,-0.5
8/18/18,64,0,-0.2
8/19/18,65,0,-0.5
8/20/18,66,0,-1.4
8/21/18,55,0,-0.4
8/22/18,52,0.3,0.3
8/23/18,55,1.6,-0.7
8/24/18,59,0,-1.2
8/25/18,60,0,0.8
8/26/18,59,0,1.1
8/27/18,59,0,0.6
8/28/18,59,0,0.2
8/29/18,60,0,0
8/30/18,60,0,0
8/31/18,60,0,0.1
9/1/18,59,0,-0.7
9/2/18,57,0.2,0.7
9/3/18,56,0,-1.2
9/4/18,55,0,1.3
9/5/18,53,0,-0.1
9/6/18,58,0,-2.2
9/7/18,60,0,1.8
9/8/18,64,0,-1.4
9/9/18,,0,0.1
9/10/18,64,0,0.6
9/11/18,61,0,-0.7
9/12/18,59,0,0
9/13/18,57,0,-0.7
9/14/18,60,0,-1.2
9/15/18,61,0,0.7
9/16/18,61,0,-1
9/17/18,61,0,0.4
9/18/18,60,0,0
9/19/18,58,0,0
9/20/18,55,0,-1
9/21/18,58,0,0
9/22/18,58,0,0.3
9/23/18,57,0,0
9/24/18,57,0,-0.8
9/25/18,54,0,-0.6
9/26/18,54,0,-0.2
9/27/18,59,0,-0.3
9/28/18,61,0,-0.1
9/29/18,57,0,0.6
9/30/18,53,0,-0.5
10/1/18,54,0,1.1
10/2/18,50,0.2,-0.1
10/3/18,52,0.1,-0.8
10/4/18,43,0.3,0.7
10/5/18,42,0.1,-2.1
10/6/18,37,0.3,1.1
10/7/18,33,0.3,-0.4
10/8/18,33,0,-0.2
10/9/18,38,0.1,-0.8
10/10/18,40,0,-0.1
10/11/18,37,0.2,0.2
10/12/18,40,0,-0.1
10/13/18,44,0,-0.1
10/14/18,29,0,0.7
10/15/18,28,0,1.1
10/16/18,35,0,-0.9
10/17/18,31,0.3,-1.7
10/18/18,35,0,1.6
10/19/18,41,0,-1.6
10/20/18,43,0,1.9
10/21/18,42,0.4,1.7
10/22/18,40,0.4,-0.5
10/23/18,41,0,12.9
10/24/18,43,0,0
10/25/18,43,0,-0.4
10/26/18,46,0,0.4
10/27/18,51,0,-1.9
10/28/18,52,0,0.2
10/29/18,48,0,-0.1
10/30/18,34,0,-0.2
10/31/18,31,0,-0.4
11/1/18,35,0,0.1
11/2/18,44,0,-0.7
11/3/18,36,0,-0.4
11/4/18,42,0,-0.1
11/5/18,42,0,1
11/6/18,40,0,0.7
11/7/18,40,0,-1.2
11/8/18,26,0,0.5
11/9/18,31,0,-0.9
11/10/18,36,0,0.2
11/11/18,21,0,-0.3
11/12/18,23,0,0.1
11/13/18,31,0,0.6
11/14/18,37,0,-1.1
11/15/18,41,0,0.4
11/16/18,42,0,-0.6
11/17/18,40,0,0.1
11/18/18,31,0,0.4
11/19/18,38,0,-0.7
11/20/18,36,0,0.6
11/21/18,37,0,-0.2
11/22/18,32,0,-0.7
11/23/18,35,0,0.2
11/24/18,32,0,0.3
11/25/18,25,0,-0.3
11/26/18,33,0,-0.4
11/27/18,40,0,-0.3
11/28/18,35,0,0.1
11/29/18,31,0.9,-0.3
11/30/18,27,0,1.1
12/1/18,24,0.7,0
12/2/18,18,0,-1
12/3/18,16,0,0.5
12/4/18,16,0,-0.5
12/5/18,26,0,0.1
12/6/18,29,0.1,0.7
12/7/18,29,0,-0.1
12/8/18,31,0,-0.8
12/9/18,31,0,0.6
12/10/18,32,0,0
12/11/18,37,0,-1
12/12/18,28,0,1.1
12/13/18,27,0,0.5
12/14/18,32,0,-0.6
12/15/18,38,0,0.6
12/16/18,37,0,-1.1
12/17/18,33,0,0.8
12/18/18,32,0,0.1
12/19/18,35,0,-0.4
12/20/18,40,0,0.3
12/21/18,38,0,-0.4
12/22/18,31,0,-0.7
12/23/18,35,0,0.3
12/24/18,33,0,-0.4
12/25/18,26,0.2,0.5
12/26/18,20,0,-0.6
12/27/18,14,0.2,0.1
12/28/18,9,0,0.5
12/29/18,16,0,0.4
12/30/18,31,0,-0.6
12/31/18,11,0.2,0
1/1/19,6,0,0.7
1/2/19,21,0,-1
1/3/19,35,0,0.5
1/4/19,38,0,-0.3
1/5/19,30,0.3,-0.3
1/6/19,25,0.5,1.4
1/7/19,27,0.2,-0.2
1/8/19,30,0,-1
1/9/19,33,0,-0.2
1/10/19,33,0,1.4
1/11/19,26,0,-0.6
1/12/19,25,0,0.5
1/13/19,24,0,-0.4
1/14/19,24,0.3,0.2
1/15/19,27,0.9,0.6
1/16/19,29,0.5,-1.3
1/17/19,31,0.2,0.5
1/18/19,24,0,-0.1
1/19/19,33,0,0.7
1/20/19,36,0,-0.6
1/21/19,23,0,0.5
1/22/19,14,0,-0.4
1/23/19,28,0,-1.2
1/24/19,26,0,-0.2
1/25/19,26,0,0.5
1/26/19,28,0,1.1
1/27/19,37,0,-0.7
1/28/19,31,0,0.4
1/29/19,31,0,0.4
1/30/19,33,0,0.2
1/31/19,34,0,0.1
2/1/19,35,0,-1.3
2/2/19,32,1.2,0.1
2/3/19,29,0.7,0.5
2/4/19,26,0.4,1
2/5/19,23,1.8,-0.3
2/6/19,11,0,-1.3
2/7/19,13,0.1,1.1
2/8/19,20,0,0.3
2/9/19,22,0,-1.1
2/10/19,22,0.5,0.9
2/11/19,17,0,0.6
2/12/19,27,0,-0.5
2/13/19,29,0,0
2/14/19,30,1,-0.4
2/15/19,26,0.2,1.1
2/16/19,19,0,-0.8
2/17/19,16,0.1,1.2
2/18/19,13,0.2,-0.5
2/19/19,9,0,0.6
2/20/19,12,0.1,-1.3
2/21/19,15,1,1.6
2/22/19,13,0,-0.1
2/23/19,19,0,-0.5
2/24/19,24,0,-0.3
2/25/19,30,0,0.4
2/26/19,32,0,-0.5
2/27/19,35,0,0
2/28/19,35,0,0.5
3/1/19,36,0,-0.2
3/2/19,33,0.1,0.5
3/3/19,33,0.2,0.8
3/4/19,31,0,-0.2
3/5/19,35,0.1,-1
3/6/19,33,1.7,1.2
3/7/19,31,0.4,0.6
3/8/19,26,0.2,-0.3
3/9/19,26,0,-0.1
3/10/19,29,0,-1.1
3/11/19,32,0.2,1.5
3/12/19,32,0.5,0.3
3/13/19,20,0,0.2
3/14/19,21,0,-1.5
3/15/19,26,0,0.3
3/16/19,33,0,1
3/17/19,37,0,0.3
3/18/19,39,0,-0.4
3/19/19,39,0,0.1
3/20/19,35,0.1,0.4
3/21/19,30,0.5,-0.5
3/22/19,29,0,-0.9
3/23/19,34,0,0.2
3/24/19,36,0,0.6
3/25/19,39,0,0.2
3/26/19,42,0,-0.9
3/27/19,42,0,0.5
3/28/19,38,0,0.1
3/29/19,29,0,0.3
3/30/19,30,0,-0.2
3/31/19,32,0,1.1
4/1/19,39,0,0
4/2/19,37,0.1,-1.2
4/3/19,37,0.1,-0.1
4/4/19,41,0,1.5
4/5/19,39,0,0.3
4/6/19,40,0,0
4/7/19,46,0,-0.2
4/8/19,51,0,1.3
4/9/19,44,0,0.4
4/10/19,25,0,0
4/11/19,28,0.3,-1
4/12/19,29,0,0.2
4/13/19,35,0,0.1
4/14/19,43,0,-0.9
4/15/19,43,0,1
4/16/19,35,0.1,1
4/17/19,36,0,-1
4/18/19,46,0,1.1
4/19/19,53,0,0
4/20/19,50,0,0.3
4/21/19,42,0,-0.2
4/22/19,40,0.1,0.2
4/23/19,44,0,0.6
4/24/19,49,0,0
4/25/19,48,0,-0.9
4/26/19,52,0,0.6
4/27/19,53,0,0.1
4/28/19,51,0,-0.5
4/29/19,39,0.3,-0.7
4/30/19,37,0.5,0.9
5/1/19,33,0,0
5/2/19,40,0,-0.2
5/3/19,45,0.1,-0.2
5/4/19,49,0,-0.8
5/5/19,51,0,0.1
5/6/19,49,0,-0.2
5/7/19,40,0.3,-0.6
5/8/19,37,0.3,0.6
5/9/19,36,0.3,1.3
5/10/19,37,0.6,-0.4
5/11/19,43,0,2.1
5/12/19,49,0,-1.5
5/13/19,51,0.1,0.3
