Date,Relative Humidity Average (pct),Air Temperature Average (degF),Precipitation Increment - Snow-adj (in),Soil Moisture Percent -8in (pct) Start of Day Values
10/20/14,44,52,0,7.5
10/21/14,98,34,0.4,7.4
10/22/14,77,36,0.2,7.2
10/23/14,95,39,0.4,7.3
10/24/14,69,45,0.1,14
10/25/14,45,48,0,11.9
10/26/14,91,31,0.2,10.5
10/27/14,77,28,0,10.2
10/28/14,48,36,0.2,9.8
10/29/14,74,40,0.2,9.6
10/30/14,45,47,0,11.3
10/31/14,41,47,0,11.6
11/1/14,78,38,1,10.8
11/2/14,100,27,0.1,12.8
11/3/14,91,27,0.1,11.7
11/4/14,98,32,0.3,10.8
11/5/14,88,39,0,10.4
11/6/14,72,43,0.1,10.3
11/7/14,68,41,0,10.4
11/8/14,40,42,0,10.9
11/9/14,70,41,0,10.3
11/10/14,87,25,0,12.6
11/11/14,91,16,0.1,11.5
11/12/14,81,11,0.1,10.2
11/13/14,84,20,1.3,9.6
11/14/14,99,26,0.6,9.2
11/15/14,96,12,0,8.9
11/16/14,83,20,0.1,8.9
11/17/14,52,26,0.1,8.8
11/18/14,37,33,0.1,8.8
11/19/14,32,35,0.1,8.4
11/20/14,77,31,0,8.5
11/21/14,91,31,0.3,8.5
11/22/14,100,29,1.4,8.3
11/23/14,100,23,0.1,8.4
11/24/14,99,24,0,8.3
11/25/14,99,34,0.5,8.4
11/26/14,75,38,0,8.3
11/27/14,65,41,0,8.3
11/28/14,45,40,0,8.5
11/29/14,99,29,0.7,8.4
11/30/14,79,16,0,8.3
12/1/14,85,26,1.2,8.5
12/2/14,93,32,0.1,8.6
12/3/14,97,32,0.7,8.5
12/4/14,99,33,0.6,8.5
12/5/14,94,34,0.1,8.5
12/6/14,97,34,0.2,8.5
12/7/14,83,33,0,8.5
12/8/14,80,35,0,8.4
12/9/14,73,37,0,8.4
12/10/14,65,38,0.1,8.6
12/11/14,63,39,0.1,8.6
12/12/14,75,37,0.6,8.5
12/13/14,100,26,0,8.6
12/14/14,90,21,0,8.7
12/15/14,88,21,0.2,8.7
12/16/14,99,24,0.1,8.6
12/17/14,96,26,0,8.5
12/18/14,100,27,0.2,8.5
12/19/14,100,28,0.5,8.5
12/20/14,100,27,1.4,8.5
12/21/14,100,30,1.4,8.3
12/22/14,100,24,0.2,8.3
12/23/14,84,25,0.1,8.5
12/24/14,91,27,1,8.4
12/25/14,98,17,0,8.4
12/26/14,94,13,0,8.6
12/27/14,94,16,0.3,8.4
12/28/14,98,18,0.2,8.4
12/29/14,95,12,0,8.4
12/30/14,89,9,0,8.3
12/31/14,52,21,0.1,8.3
1/1/15,69,26,0.1,8.4
1/2/15,88,27,0,8.4
1/3/15,89,21,0,8.4
1/4/15,95,26,0.5,8.4
1/5/15,100,32,0.6,8.4
1/6/15,72,41,0,8.5
1/7/15,65,43,0,8.3
1/8/15,52,40,0,8.4
1/9/15,62,33,0,8.4
1/10/15,82,33,0,8.3
1/11/15,96,32,0.1,8.4
1/12/15,99,28,0.4,8.3
1/13/15,76,26,0,8.4
1/14/15,38,32,0,8.1
1/15/15,55,30,0,8.2
1/16/15,98,28,1,8.2
1/17/15,95,27,0.8,8.2
1/18/15,97,34,0.7,8.2
1/19/15,91,25,0.2,8.2
1/20/15,73,20,0,8.4
1/21/15,44,23,0.2,8.3
1/22/15,31,30,0.1,8.4
1/23/15,68,30,0.1,8.3
1/24/15,96,35,0.1,8.3
1/25/15,67,42,0.1,8.4
1/26/15,43,45,0,8.5
1/27/15,72,38,0.2,8.3
1/28/15,91,32,0,8.5
1/29/15,72,31,0,8.5
1/30/15,51,30,0,8.5
1/31/15,32,33,0,8.5
2/1/15,65,31,0.2,8.3
2/2/15,100,32,0.5,8.3
2/3/15,96,33,0.4,8.3
2/4/15,95,34,0.2,8.4
2/5/15,52,40,0.1,8.5
2/6/15,57,41,0.7,8.3
2/7/15,92,35,1.7,8.4
2/8/15,78,37,0.4,8.4
2/9/15,97,34,0.8,8.4
2/10/15,94,31,0,8.5
2/11/15,75,33,0.1,8.9
2/12/15,35,40,0,8.7
2/13/15,19,43,0.2,8.8
2/14/15,54,42,0.1,8.8
2/15/15,58,31,0,8.9
2/16/15,50,27,0,8.7
2/17/15,61,29,0,8.8
2/18/15,43,38,0,8.9
2/19/15,45,37,0,8.8
2/20/15,79,28,0,8.9
2/21/15,75,24,0,8.6
2/22/15,43,17,0,8.7
2/23/15,22,24,0,8.7
2/24/15,42,35,0,8.6
2/25/15,56,30,0,8.5
2/26/15,91,26,0.2,8.5
2/27/15,85,25,0,8.7
2/28/15,68,27,0,8.7
3/1/15,79,24,0,8.6
3/2/15,68,25,0.2,8.6
3/3/15,67,20,0,8.6
3/4/15,41,22,0.1,8.5
3/5/15,35,33,0.1,8.4
3/6/15,36,38,0.2,8.3
3/7/15,39,39,0,8.5
3/8/15,37,38,0.1,8.2
3/9/15,28,40,0,8.5
3/10/15,35,43,0,8.3
3/11/15,61,40,0,8.3
3/12/15,75,39,0,8.4
3/13/15,48,43,0.1,8.6
3/14/15,68,42,0.1,8.6
3/15/15,64,45,0,8.7
3/16/15,70,41,0,10.7
3/17/15,80,39,0,10.1
3/18/15,76,35,0,10.2
3/19/15,43,38,0,10.2
3/20/15,35,44,0,10.2
3/21/15,53,40,0,10.1
3/22/15,39,39,0,10.1
3/23/15,87,30,0.4,10.2
3/24/15,100,26,0.8,10.1
3/25/15,87,29,0.1,10
3/26/15,69,41,0.2,9.9
3/27/15,55,48,0.1,9.9
3/28/15,66,38,0,9.7
3/29/15,40,41,0,9.7
3/30/15,38,47,0,9.9
3/31/15,60,40,0,9.8
4/1/15,83,25,0,10.4
4/2/15,69,23,0.2,10.4
4/3/15,45,29,0.1,10.5
4/4/15,71,32,0.2,10.3
4/5/15,97,30,0.7,9.9
4/6/15,71,28,0.2,9.9
4/7/15,48,33,0.3,9.7
4/8/15,75,35,0.1,9.8
4/9/15,70,33,0.1,9.5
4/10/15,54,39,0.1,9.6
4/11/15,79,34,0.5,9.2
4/12/15,69,30,0.1,9.3
4/13/15,36,43,0.1,9.1
4/14/15,77,30,0.1,9.2
4/15/15,65,28,0.3,9.1
4/16/15,44,39,0.2,9.2
4/17/15,35,46,0,9
4/18/15,39,45,0,9.1
4/19/15,45,43,0,10.6
4/20/15,44,46,0,13.4
4/21/15,45,48,0,14.2
4/22/15,50,48,0,14.7
4/23/15,52,42,0,14.9
4/24/15,87,35,0.1,14.3
4/25/15,92,32,0.1,12.6
4/26/15,74,33,0,11.6
4/27/15,51,42,0.2,11.5
4/28/15,41,49,0.1,13.7
4/29/15,50,49,0,14.8
4/30/15,54,44,0,15
5/1/15,29,48,0,14.9
5/2/15,29,50,0,15.1
5/3/15,35,51,0,15.1
5/4/15,44,50,0,15.3
5/5/15,47,48,0,15.3
5/6/15,49,40,0,15.3
5/7/15,90,38,0.2,13.8
5/8/15,79,42,0.2,12.7
5/9/15,40,44,0,14.7
5/10/15,40,45,0,15
5/11/15,59,43,0.1,14.8
5/12/15,79,44,0.3,15.3
5/13/15,68,40,0,15.8
5/14/15,55,46,0,15.2
5/15/15,95,40,0.3,15.4
5/16/15,95,41,0.2,15.3
5/17/15,91,40,0.6,15.9
5/18/15,84,42,0.2,15.6
5/19/15,96,41,0.2,15.7
5/20/15,96,42,0.3,15.1
5/21/15,89,42,0.3,15.8
5/22/15,84,44,0.1,15.6
5/23/15,74,48,0.1,15.9
5/24/15,80,46,0.2,15.5
5/25/15,74,47,0.1,14.4
5/26/15,66,47,0.1,12.4
5/27/15,77,44,0.2,11.4
5/28/15,62,48,0.1,11.7
5/29/15,56,53,0,10.7
5/30/15,50,56,0.1,10.2
5/31/15,46,59,0.1,9.6
6/1/15,76,50,0.5,9.6
6/2/15,66,48,0,11.6
6/3/15,64,48,0.1,10.6
6/4/15,57,51,0,10.3
6/5/15,68,51,0.2,9.6
6/6/15,62,55,0,9.7
6/7/15,61,59,0,9.5
6/8/15,55,63,0.1,9.4
6/9/15,49,63,0,8.9
6/10/15,61,59,0,9
6/11/15,49,61,0,8.7
6/12/15,34,58,0,8.5
6/13/15,23,54,0,8.4
6/14/15,27,56,0,8.1
6/15/15,29,61,0.4,8
6/16/15,34,59,0,7.9
6/17/15,29,62,0,7.7
6/18/15,27,64,0,7.7
6/19/15,31,59,0,7.5
6/20/15,33,58,0.1,7.4
6/21/15,33,59,0,7.3
6/22/15,35,58,0,7
6/23/15,31,62,0,7.2
6/24/15,30,63,0,6.9
6/25/15,30,65,0,7
6/26/15,27,71,0,6.8
6/27/15,23,72,0,6.6
6/28/15,26,75,0,6.2
6/29/15,35,73,0,6.1
6/30/15,38,70,0,5.9
7/1/15,28,70,0,5.5
7/2/15,24,71,0.2,5.4
7/3/15,25,71,0,5.4
7/4/15,25,70,0,4.8
7/5/15,51,59,0,4.7
7/6/15,58,60,0.2,4.4
7/7/15,51,62,0.1,4.2
7/8/15,71,55,0,4.3
7/9/15,65,58,0.1,4.1
7/10/15,76,53,0,4.6
7/11/15,77,52,0.2,4.3
7/12/15,71,54,0,4.6
7/13/15,72,52,0.3,5
7/14/15,53,57,0,6
7/15/15,53,57,0,6.3
7/16/15,44,57,0,5.7
7/17/15,54,52,0,5.6
7/18/15,66,50,0.2,5.5
7/19/15,46,58,0.2,5.5
7/20/15,34,63,0,5.4
7/21/15,38,63,0,5.1
7/22/15,79,54,0.6,4.9
7/23/15,69,55,0,8.3
7/24/15,49,59,0.1,8
7/25/15,42,60,0,7.7
7/26/15,45,58,0,7.1
7/27/15,67,47,0,7
7/28/15,45,50,0.1,6.5
7/29/15,35,58,0,6.2
7/30/15,25,64,0,6.1
7/31/15,21,69,0.1,6.1
8/1/15,19,70,0.1,5.5
8/2/15,23,71,0,5.3
8/3/15,42,62,0,4.8
8/4/15,47,62,0,4.7
8/5/15,76,53,0.2,4.5
8/6/15,52,56,0.1,7.1
8/7/15,35,58,0.1,6.5
8/8/15,76,52,0.1,6
8/9/15,47,60,0.2,5.8
8/10/15,39,63,0,5.5
8/11/15,34,67,0,5.3
8/12/15,41,67,0,4.9
8/13/15,39,69,0,4.7
8/14/15,40,66,0,4.3
8/15/15,31,57,0,4
8/16/15,29,58,0,3.6
8/17/15,31,58,0,3.7
8/18/15,37,58,0,3.3
8/19/15,42,59,0,3.2
8/20/15,30,61,0,2.9
8/21/15,32,59,0,2.9
8/22/15,33,55,0,2.8
8/23/15,24,62,0.1,2.3
8/24/15,19,67,0,2.2
8/25/15,21,68,0,2
8/26/15,34,65,0,2
8/27/15,37,63,0,1.9
8/28/15,30,65,0.1,2.1
8/29/15,39,63,0,1.7
8/30/15,50,52,0,1.8
8/31/15,45,54,0,1.4
9/1/15,33,60,0,1.4
9/2/15,34,58,0,1.4
9/3/15,53,50,0,1.3
9/4/15,74,46,0.1,1.2
9/5/15,83,37,0,1.5
9/6/15,53,43,0,1.4
9/7/15,42,48,0,1.5
9/8/15,33,53,0.1,1.5
9/9/15,30,59,0.1,1.6
9/10/15,25,62,0,1.5
9/11/15,20,64,0,1.5
9/12/15,23,65,0,1.6
9/13/15,24,63,0,1.4
9/14/15,58,52,0.2,1.4
9/15/15,96,42,0.5,1.4
9/16/15,88,38,0.1,10.8
9/17/15,98,37,0.3,8.6
9/18/15,73,42,0,10.6
9/19/15,47,48,0.1,9.2
9/20/15,41,55,0.2,8.6
9/21/15,34,57,0,8
9/22/15,31,58,0,7.8
9/23/15,31,57,0,7.3
9/24/15,26,59,0,7.1
9/25/15,27,62,0,6.8
9/26/15,29,59,0,6.6
9/27/15,39,55,0,6.3
9/28/15,30,55,0,6.3
9/29/15,26,58,0.1,6.1
9/30/15,38,57,0,5.9
10/1/15,80,51,0,5.8
10/2/15,73,49,0,5.8
10/3/15,71,44,0,5.8
10/4/15,70,46,0,5.5
10/5/15,61,50,0,5.5
10/6/15,48,53,0,5.3
10/7/15,57,51,0,5.5
10/8/15,53,53,0,5.2
10/9/15,40,57,0,5.3
10/10/15,35,58,0,5.3
10/11/15,46,45,0,4.8
10/12/15,25,53,0,4.9
10/13/15,38,54,0.1,5
10/14/15,33,55,0.1,4.9
10/15/15,23,55,0.1,4.7
10/16/15,24,57,0,4.7
10/17/15,52,53,0,4.6
10/18/15,97,46,0.2,4.8
10/19/15,100,42,0.2,5.6
10/20/15,84,42,0,9.6
10/21/15,67,43,0,8.6
10/22/15,76,42,0,7.9
10/23/15,34,41,0,7.4
10/24/15,37,44,0,7.2
10/25/15,48,45,0,7.1
10/26/15,83,35,0,6.8
10/27/15,70,36,0,6.7
10/28/15,74,38,0.4,6.6
10/29/15,99,33,0,6.6
10/30/15,94,35,0.4,6.7
10/31/15,83,42,0.2,7
11/1/15,90,38,0.5,11.4
11/2/15,96,32,0.1,12.7
11/3/15,1429,28,0.4,11
11/4/15,96,27,0.2,10.2
11/5/15,92,26,0.2,9.6
11/6/15,84,27,0,9.4
11/7/15,71,29,0.1,9
11/8/15,59,34,0.3,8.7
11/9/15,95,29,1,8.5
11/10/15,100,24,0,8.4
11/11/15,88,24,0.1,8.2
11/12/15,79,25,0,8.3
11/13/15,72,32,0.2,8.2
11/14/15,47,37,0.1,8.2
11/15/15,60,35,0,8.2
11/16/15,76,23,0,7.9
11/17/15,92,28,0,7.8
11/18/15,86,25,0.1,7.8
11/19/15,96,29,1,7.8
11/20/15,90,21,0,7.9
11/21/15,19,30,0,7.8
11/22/15,17,36,0,7.8
11/23/15,45,34,0.1,7.6
11/24/15,86,31,0.3,7.4
11/25/15,95,26,0.3,7.7
11/26/15,48,19,0,7.5
11/27/15,37,18,0,7.6
11/28/15,30,24,0,7.6
11/29/15,50,19,0,7.5
11/30/15,50,23,0.1,7.6
12/1/15,45,25,0,7.5
12/2/15,84,27,0,7.3
12/3/15,89,31,0.1,7.4
12/4/15,99,27,0.7,7.3
12/5/15,87,24,0,7.1
12/6/15,90,28,0.2,7
12/7/15,99,33,2.5,7.1
12/8/15,97,37,0.2,7.2
12/9/15,96,32,0,7.1
12/10/15,100,28,1.4,7
12/11/15,100,24,0.1,7.1
12/12/15,100,23,0.5,7
12/13/15,100,27,1.7,7.1
12/14/15,1429,20,0.1,7.3
12/15/15,99,17,0,7.4
12/16/15,98,15,0.1,7.2
12/17/15,98,16,0.4,7.4
12/18/15,100,28,1.4,7.4
12/19/15,100,27,0.8,7.6
12/20/15,100,20,0.1,7.7
12/21/15,100,23,1.7,7.7
12/22/15,100,20,0.1,7.7
12/23/15,99,17,0.6,7.9
12/24/15,98,15,0.2,7.7
12/25/15,96,10,0,7.9
12/26/15,93,11,0,7.8
12/27/15,41,18,0,7.9
12/28/15,63,15,0,7.9
12/29/15,94,11,0,8.1
12/30/15,85,10,0,7.7
12/31/15,74,8,0,8
1/1/16,36,20,0,7.9
1/2/16,62,20,0,7.9
1/3/16,74,28,0,7.8
1/4/16,73,31,0,7.9
1/5/16,100,29,0.2,8
1/6/16,100,29,0,8
1/7/16,99,26,0,8
1/8/16,95,24,0,7.9
1/9/16,88,20,0,7.8
1/10/16,72,18,0,7.8
1/11/16,40,25,0.3,8
1/12/16,93,26,0.1,8.1
1/13/16,88,28,0.8,7.9
1/14/16,100,21,0.1,7.9
1/15/16,100,21,0.2,8.1
1/16/16,100,25,0.6,7.9
1/17/16,100,27,0.6,8
1/18/16,100,28,0.4,8.1
1/19/16,100,25,1,8
1/20/16,100,23,0.4,8
1/21/16,,30,0.6,7.8
1/22/16,86,30,0.2,7.8
1/23/16,100,28,0.7,8
1/24/16,100,23,0,8
1/25/16,81,20,0,8
1/26/16,64,28,0,8
1/27/16,69,35,0.1,8
1/28/16,82,31,0.4,7.9
1/29/16,100,27,1.3,7.9
1/30/16,100,20,0,8.1
1/31/16,98,16,0,8.1
2/1/16,93,13,0,7.8
2/2/16,87,13,0,8
2/3/16,87,16,0,8
2/4/16,99,22,0.1,8.1
2/5/16,95,26,0,8
2/6/16,82,30,0,8
2/7/16,67,31,0,8
2/8/16,70,40,0,8.1
2/9/16,42,40,0,7.9
2/10/16,39,40,0,8.1
2/11/16,49,41,0.1,7.9
2/12/16,55,40,0,8.1
2/13/16,72,32,0,8.1
2/14/16,100,31,0.6,8.1
2/15/16,97,35,0.1,8.1
2/16/16,61,38,0,8.1
2/17/16,61,37,0.1,7.8
2/18/16,99,29,1.1,8.1
2/19/16,100,28,0.5,8.1
2/20/16,96,23,0.1,7.9
2/21/16,58,28,0.1,8.1
2/22/16,77,24,0.1,8.1
2/23/16,58,23,0,8.1
2/24/16,45,30,0,8.3
2/25/16,42,36,0.1,8.2
2/26/16,61,38,0,8
2/27/16,88,33,0,8
2/28/16,74,33,0,8.2
2/29/16,56,29,0,8.1
3/1/16,86,33,0.1,7.9
3/2/16,55,34,0.1,8.3
3/3/16,61,37,0,7.9
3/4/16,65,38,0.2,8.2
3/5/16,81,39,0.1,8.1
3/6/16,94,32,0.9,8.1
3/7/16,79,29,0.3,8.2
3/8/16,80,28,0.3,8.2
3/9/16,90,29,0.5,8.1
3/10/16,100,35,1.1,8.1
3/11/16,87,37,0.5,8.2
3/12/16,95,33,1.1,8.2
3/13/16,100,31,2,8.4
3/14/16,100,24,0.7,8.4
3/15/16,100,23,0.5,8.4
3/16/16,100,27,0.2,8.5
3/17/16,84,24,0,8.3
3/18/16,72,25,0,8.2
3/19/16,60,34,0,8.2
3/20/16,51,42,0.1,8.6
3/21/16,95,35,0.5,8.6
3/22/16,98,26,0.2,8.4
3/23/16,90,29,0.2,8.7
3/24/16,87,29,0.4,8.5
3/25/16,93,23,0.4,8.4
3/26/16,67,27,0.1,8.6
3/27/16,79,29,0.2,8.8
3/28/16,57,26,0.1,8.7
3/29/16,60,33,0.1,8.8
3/30/16,61,38,0,8.7
3/31/16,55,39,0,8.8
4/1/16,56,39,0,8.6
4/2/16,54,43,0,8.8
4/3/16,53,46,0,8.6
4/4/16,67,37,0,8.8
4/5/16,65,32,0,8.8
4/6/16,49,43,0.6,8.8
4/7/16,27,49,0,8.8
4/8/16,26,52,0,8.8
4/9/16,39,51,0,8.8
4/10/16,52,48,0,8.7
4/11/16,61,47,0,9
4/12/16,68,45,0.1,9.1
4/13/16,78,38,0.4,8.9
4/14/16,97,31,0.2,8.9
4/15/16,84,31,0.2,9.1
4/16/16,47,38,0.1,9
4/17/16,38,43,0.2,9.1
4/18/16,35,45,0,9.1
4/19/16,35,49,0.1,9.1
4/20/16,29,52,0.1,9.2
4/21/16,32,54,0,9.1
4/22/16,52,47,0,9.1
4/23/16,100,36,0,9.3
4/24/16,83,36,0,9
4/25/16,72,38,0,9.2
4/26/16,67,41,0.1,9
4/27/16,93,36,0.2,9.3
4/28/16,66,40,0.1,9.2
4/29/16,94,35,0,9.1
4/30/16,69,39,0.1,9.3
5/1/16,55,44,0.1,9.2
5/2/16,43,47,0,9.4
5/3/16,37,50,0.2,9.2
5/4/16,37,52,0.1,10.2
5/5/16,39,54,0,15.4
5/6/16,69,48,0,16.8
5/7/16,85,46,0,17.1
5/8/16,73,48,0.1,17.3
5/9/16,67,35,0,17.6
5/10/16,67,35,0,13.9
5/11/16,61,40,0.1,12.9
5/12/16,43,48,0.2,17
5/13/16,33,55,0.2,17.5
5/14/16,43,54,0,17.6
5/15/16,93,40,0,17.5
5/16/16,88,41,0,17.2
5/17/16,63,49,0.1,17.3
5/18/16,56,51,0.1,17.4
5/19/16,69,42,0,17.3
5/20/16,92,35,0.5,16.7
5/21/16,94,34,0.4,13.4
5/22/16,84,36,0,12.2
5/23/16,64,40,0.2,11.9
5/24/16,62,44,0,12.8
5/25/16,70,44,0,15.6
5/26/16,59,46,0.1,17
5/27/16,57,44,0,16.7
5/28/16,42,44,0,16.6
5/29/16,37,50,0,16.6
5/30/16,47,49,0,16.6
5/31/16,40,51,0,16.4
6/1/16,32,56,0.1,16.4
6/2/16,36,54,0,16
6/3/16,53,57,0,14.3
6/4/16,45,62,0.1,12.1
6/5/16,39,65,0,11.2
6/6/16,42,62,0,10.5
6/7/16,46,63,0,9.9
6/8/16,37,65,0,9.7
6/9/16,41,58,0,9.6
6/10/16,42,57,0,9.2
6/11/16,54,47,0,9.1
6/12/16,37,50,0,8.8
6/13/16,29,54,0,8.6
6/14/16,76,42,0,8.5
6/15/16,85,39,0.1,8.4
6/16/16,70,39,0.2,8.2
6/17/16,37,52,0.3,8.3
6/18/16,49,53,0,8.3
6/19/16,27,52,0,8.3
6/20/16,27,64,0,8.3
6/21/16,29,58,0,8.2
6/22/16,23,62,0,8
6/23/16,32,62,0,7.8
6/24/16,46,49,0,7.7
6/25/16,32,52,0,7.5
6/26/16,21,61,0,7.5
6/27/16,20,68,0,7.3
6/28/16,21,70,0,7.1
6/29/16,23,70,0,7.1
6/30/16,41,66,0,6.9
7/1/16,40,64,0,6.7
7/2/16,28,65,0,6.6
7/3/16,37,64,0,6.4
7/4/16,30,58,0,6.2
7/5/16,32,54,0,6.1
7/6/16,43,51,0,5.9
7/7/16,39,57,0,5.7
7/8/16,38,61,0,5.4
7/9/16,55,56,0,5.4
7/10/16,87,43,0.2,5.1
7/11/16,76,45,0,5.3
7/12/16,46,52,0,5.1
7/13/16,40,54,0,5.1
7/14/16,28,60,0,5.3
7/15/16,28,62,0,5.3
7/16/16,29,56,0,4.9
7/17/16,24,62,0,4.7
7/18/16,20,65,0,4.7
7/19/16,22,63,0,4.4
7/20/16,23,64,0,3.9
7/21/16,20,68,0,3.8
7/22/16,24,63,0,3.5
7/23/16,34,58,0,3.3
7/24/16,30,63,0,3.1
7/25/16,21,67,0,2.8
7/26/16,22,69,0,2.7
7/27/16,28,68,0,2.6
7/28/16,26,68,0,2.3
7/29/16,24,69,0,2.2
7/30/16,24,69,0,2.4
7/31/16,21,65,0,2.1
8/1/16,18,64,0,1.8
8/2/16,20,66,0,1.9
8/3/16,28,57,0,1.8
8/4/16,27,60,0.1,2.1
8/5/16,27,63,0.1,2.1
8/6/16,34,63,0,1.6
8/7/16,32,61,0,1.7
8/8/16,33,58,0,1.9
8/9/16,46,51,0,1.6
8/10/16,44,52,0,1.3
8/11/16,45,55,0,1.4
8/12/16,34,60,0,1.5
8/13/16,27,64,0.1,1.2
8/14/16,24,67,0,1.4
8/15/16,25,66,0,1.2
8/16/16,22,68,0,1.3
8/17/16,27,67,0,1.3
8/18/16,30,65,0,1.1
8/19/16,34,63,0,1.4
8/20/16,32,62,0,1.2
8/21/16,23,64,0,1
8/22/16,19,58,0,0.9
8/23/16,21,54,0,0.7
8/24/16,33,54,0,0.8
8/25/16,36,55,0,0.6
8/26/16,37,56,0,0.7
8/27/16,28,59,0,0.7
8/28/16,32,62,0,0.5
8/29/16,23,65,0,0.7
8/30/16,19,67,0,0.9
8/31/16,23,66,0,0.6
9/1/16,30,62,0,0.6
9/2/16,54,49,0,0.6
9/3/16,47,46,0,0.4
9/4/16,68,42,0.2,0.4
9/5/16,78,42,0,0.1
9/6/16,54,46,0,0.2
9/7/16,57,48,0,0.3
9/8/16,47,50,0,0.4
9/9/16,27,49,0,0.1
9/10/16,24,55,0,0.3
9/11/16,31,55,0,0.3
9/12/16,56,44,0,0.4
9/13/16,69,43,0,0.5
9/14/16,99,38,0.4,0.5
9/15/16,75,46,0.2,0.1
9/16/16,51,50,0,0.2
9/17/16,37,53,0.3,0.3
9/18/16,72,53,0,0.5
9/19/16,59,54,0,0.8
9/20/16,51,56,0,0.8
9/21/16,69,49,0,1.3
9/22/16,100,41,0.2,1.2
9/23/16,83,43,0.2,4.4
9/24/16,69,43,0,6.5
9/25/16,46,51,0,6.4
9/26/16,41,57,0,6.3
9/27/16,36,58,0,6.2
9/28/16,34,59,0.1,5.9
9/29/16,45,58,0,5.8
9/30/16,52,55,0,5.5
10/1/16,52,47,0,5.1
10/2/16,57,45,0,5
10/3/16,90,35,0,5
10/4/16,83,35,0,4.7
10/5/16,85,34,0,4.8
10/6/16,87,35,0,4.7
10/7/16,63,42,0,4.7
10/8/16,49,49,0,4.5
10/9/16,42,51,0,4.4
10/10/16,54,47,0,4.4
10/11/16,59,38,0,4.4
10/12/16,38,40,0,4.4
10/13/16,60,44,0.3,4.2
10/14/16,89,39,0.4,4.1
10/15/16,97,38,0.7,6
10/16/16,83,36,0.6,12
10/17/16,95,33,0.5,11.6
10/18/16,99,32,0.6,9.8
10/19/16,89,33,0,9.4
10/20/16,62,38,0.1,9
10/21/16,54,44,0.1,8.9
10/22/16,60,43,0,9.1
10/23/16,45,47,0,9.2
10/24/16,78,43,0.4,9.5
10/25/16,92,40,0.3,13.6
10/26/16,72,47,0,12.9
10/27/16,67,46,0.1,13.6
10/28/16,100,40,0.1,13.5
10/29/16,96,41,0,13.6
10/30/16,88,41,1,11.4
10/31/16,93,33,0.1,14.9
11/1/16,94,33,0.1,11.8
11/2/16,72,36,0.2,10.7
11/3/16,29,44,0.1,10.1
11/4/16,33,46,0,9.9
11/5/16,46,46,0,9.7
11/6/16,66,40,0,9.7
11/7/16,67,42,0,9.5
11/8/16,48,48,0,9.3
11/9/16,52,49,0,9.8
11/10/16,49,49,0,9.5
11/11/16,52,48,0,9.5
11/12/16,63,43,0,9.2
11/13/16,67,40,0,9.3
11/14/16,71,42,0,9.1
11/15/16,83,38,0.2,9.1
11/16/16,80,27,0,9.5
11/17/16,69,22,0,9.2
11/18/16,60,25,0,8.6
11/19/16,40,34,0.2,8.1
11/20/16,55,38,0.1,7.8
11/21/16,83,31,0,7.9
11/22/16,80,29,0,7.7
11/23/16,97,26,0.3,7.3
11/24/16,88,24,0,7
11/25/16,58,30,0.2,7
11/26/16,42,33,0.2,7.1
11/27/16,96,26,0.1,7.3
11/28/16,99,22,0.3,7.2
11/29/16,88,20,0,7.3
11/30/16,95,21,0.1,7.3
12/1/16,96,19,0,7.5
12/2/16,72,19,0,7.5
12/3/16,93,24,0.2,7.6
12/4/16,98,26,1.2,7.3
12/5/16,95,9,0,7.3
12/6/16,95,10,0.1,7.3
12/7/16,91,7,0,7.5
12/8/16,89,12,1,7.3
12/9/16,100,31,1.8,7.1
12/10/16,100,27,0.8,7.3
12/11/16,100,21,0.2,7.3
12/12/16,99,19,0.3,7.1
12/13/16,98,16,0.1,7.1
12/14/16,100,22,1,7.1
12/15/16,100,30,1.1,7.3
12/16/16,99,18,0.1,7.5
12/17/16,91,1,0,7.4
12/18/16,83,9,0,7.4
12/19/16,80,18,0.1,7.3
12/20/16,100,27,1,7.4
12/21/16,88,20,0,7.4
12/22/16,31,24,0,7.3
12/23/16,93,23,0.9,7.6
12/24/16,100,23,0.7,7.4
12/25/16,97,13,0,7.4
12/26/16,96,12,0,7.3
12/27/16,98,18,0.7,7.4
12/28/16,98,18,0,7.4
12/29/16,43,27,0.1,7.4
12/30/16,72,27,0,7.4
12/31/16,50,20,0,7.5
1/1/17,79,15,0,7.4
1/2/17,95,11,0.2,7.4
1/3/17,96,13,0.3,7.5
1/4/17,97,17,0.3,7.2
1/5/17,60,8,0,7.5
1/6/17,35,11,0,7.5
1/7/17,62,16,0.7,7.5
1/8/17,100,28,2.1,7.4
1/9/17,100,26,1,7.2
1/10/17,100,24,1.6,7.4
1/11/17,100,23,0.7,7.2
1/12/17,96,18,0,7.5
1/13/17,44,20,0,7.5
1/14/17,30,23,0,7.3
1/15/17,39,23,0,7.3
1/16/17,38,27,0,7.4
1/17/17,35,30,0.1,7.5
1/18/17,81,28,1.1,7.5
1/19/17,100,26,0.9,7.4
1/20/17,100,23,0.1,7.1
1/21/17,100,23,0.1,7.4
1/22/17,100,22,0.6,7.5
1/23/17,100,21,0.6,7.3
1/24/17,99,18,0.3,7.4
1/25/17,89,15,0,7.4
1/26/17,89,16,0,7.5
1/27/17,60,22,0,7.3
1/28/17,37,31,0,7.3
1/29/17,38,34,0,7.3
1/30/17,32,35,0,7.3
