Date,Air Temperature Observed (degF) Start of Day Values,Precipitation Increment (in),Change In Precipitation Increment (in),Wind Speed Maximum (mph),Soil Moisture Percent -8in (pct) Start of Day Values
10/8/12,45,0,0,28.9,20.1
10/9/12,39,0,0,16.1,19.8
10/10/12,43,0,0,17.8,19.8
10/11/12,45,0,0,17.7,19.6
10/12/12,44,0,0,22.9,18.8
10/13/12,47,0,0,12.1,18.9
10/14/12,45,0,0,26.5,19.7
10/15/12,49,0,0,26.6,18.6
10/16/12,52,0,0,25.4,19.1
10/17/12,44,0,0,9.6,19.2
10/18/12,47,0,0,26.8,19.7
10/19/12,51,0,0,24.2,19.4
10/20/12,48,0,0,32.2,19.4
10/21/12,38,0,0,42.3,19.6
10/22/12,28,3.6,3.6,46.3,19
10/23/12,27,0.3,-3.3,41.5,18.3
10/24/12,25,0.4,0.1,34.8,17.7
10/25/12,28,0.1,-0.3,29.4,18.3
10/26/12,29,0,-0.1,11.3,17.8
10/27/12,43,0,0,9.1,17.2
10/28/12,43,0,0,22,16.9
10/29/12,46,0,0,23.2,16.8
10/30/12,48,0,0,23.7,16.7
10/31/12,46,0,0,40.3,17.2
11/1/12,37,0.6,0.6,45.6,16.6
11/2/12,35,0,-0.6,9.3,16.8
11/3/12,43,0,0,6.9,16.4
11/4/12,44,0,0,13,16.6
11/5/12,46,0,0,11,17.1
11/6/12,48,0,0,16.6,16.5
11/7/12,49,0,0,38.2,16.5
11/8/12,39,0.9,0.9,38,16.7
11/9/12,18,0,-0.9,28.1,16.7
11/10/12,17,0.5,0.5,23.3,16.7
11/11/12,15,0,-0.5,13.2,16.8
11/12/12,35,0.1,0.1,23,17.5
11/13/12,36,0,-0.1,19.9,17.2
11/14/12,39,0,0,16.3,17.2
11/15/12,41,0,0,22.2,17.8
11/16/12,35,0.1,0.1,25.2,18.2
11/17/12,34,2.3,2.2,49.5,18.4
11/18/12,31,1,-1.3,46.2,18.4
11/19/12,30,0.2,-0.8,28,18.4
11/20/12,35,0.1,-0.1,48.9,18.9
11/21/12,33,0.9,0.8,55.9,18.8
11/22/12,36,0,-0.9,11.6,19.3
11/23/12,41,0.1,0.1,16.9,19.9
11/24/12,45,0,-0.1,22.2,21.1
11/25/12,42,0,0,23.3,25.2
11/26/12,36,0,0,22.1,29.7
11/27/12,42,0,0,30.4,31.5
11/28/12,39,0.3,0.3,58.8,32.3
11/29/12,35,1,0.7,48.7,32.7
11/30/12,34,3.6,2.6,46.4,33.1
12/1/12,34,2.8,-0.8,60.4,33.3
12/2/12,38,1.9,-0.9,58.1,33.7
12/3/12,30,0.1,-1.8,32.4,36
12/4/12,38,0.6,0.5,42.9,36.5
12/5/12,30,1.6,1,30.8,36.7
12/6/12,36,0,-1.6,19.4,37.3
12/7/12,33,0,0,26.2,37.4
12/8/12,35,0,0,19.2,37.4
12/9/12,32,0,0,16.4,37.5
12/10/12,34,0,0,16.9,37.5
12/11/12,36,0.1,0.1,50.2,37.4
12/12/12,27,0.7,0.6,34.5,37.5
12/13/12,14,0,-0.7,6.5,37.6
12/14/12,17,0.2,0.2,19.6,37.6
12/15/12,17,0,-0.2,34.3,37.7
12/16/12,23,0.3,0.3,41.1,37.6
12/17/12,30,0.7,0.4,56.2,37.6
12/18/12,23,0.7,0,16.4,37.6
12/19/12,8,0.4,-0.3,22.4,37.7
12/20/12,25,0,-0.4,49.6,37.6
12/21/12,29,0,0,46,37.7
12/22/12,28,2.2,2.2,50.3,37.6
12/23/12,23,1.7,-0.5,50.1,37.6
12/24/12,26,0.5,-1.2,37.7,37.5
12/25/12,29,1.3,0.8,35.3,37.5
12/26/12,25,0.6,-0.7,36.9,37.6
12/27/12,19,0,-0.6,11,37.6
12/28/12,15,0,0,26.8,37.4
12/29/12,21,0,0,14.7,37.5
12/30/12,19,0,0,14.9,37.4
12/31/12,14,0,0,15.2,37.4
1/1/13,24,0,0,19.4,37.4
1/2/13,26,0,0,8.8,37.5
1/3/13,35,0,0,18.2,37.4
1/4/13,34,0,0,14.4,37.5
1/5/13,35,0,0,27.5,37.4
1/6/13,29,0,0,15.6,37.5
1/7/13,23,0.1,0.1,14.4,37.4
1/8/13,31,0,-0.1,13,37.3
1/9/13,45,0.6,0.6,42.2,37.4
1/10/13,15,0,-0.6,25.1,37.5
1/11/13,12,0,0,20.7,37.4
1/12/13,7,0,0,10.9,37.5
1/13/13,9,0,0,20.9,37.6
1/14/13,5,0,0,20.9,37.5
1/15/13,24,0,0,22.2,37.5
1/16/13,32,0,0,13.3,37.6
1/17/13,31,0,0,6.8,37.5
1/18/13,36,0,0,6.7,37.5
1/19/13,34,0,0,8.3,37.5
1/20/13,35,0,0,12.1,37.5
1/21/13,36,0,0,10,37.5
1/22/13,42,0.3,0.3,27.6,37.5
1/23/13,40,0,-0.3,34.8,37.5
1/24/13,34,0,0,32.3,37.5
1/25/13,37,0.3,0.3,22.2,37.4
1/26/13,36,0.2,-0.1,44.8,37.5
1/27/13,24,0,-0.2,35.6,37.6
1/28/13,15,0,0,22.1,37.6
1/29/13,26,0,0,38.7,37.6
1/30/13,30,0,0,15.1,37.7
1/31/13,34,0,0,20.2,37.8
2/1/13,38,0,0,10.9,37.7
2/2/13,36,0,0,21.1,37.8
2/3/13,38,0,0,19.6,37.8
2/4/13,35,0,0,18.2,37.8
2/5/13,37,0,0,42.1,37.8
2/6/13,26,0.1,0.1,18.4,37.9
2/7/13,29,0.1,0,34.8,37.8
2/8/13,16,0,-0.1,20.8,37.9
2/9/13,14,0,0,16.5,37.8
2/10/13,21,0,0,24.7,37.8
2/11/13,19,0,0,21.3,37.8
2/12/13,26,0,0,8.4,37.8
2/13/13,30,0,0,14.4,37.9
2/14/13,31,0,0,18,37.8
2/15/13,30,0,0,11.8,37.8
2/16/13,42,0,0,19.9,37.7
2/17/13,34,0,0,24.7,37.6
2/18/13,32,0,0,41.5,37.5
2/19/13,25,0.5,0.5,48.3,37.7
2/20/13,17,0.2,-0.3,23.9,37.6
2/21/13,20,0,-0.2,20.3,37.6
2/22/13,23,0,0,31,37.7
2/23/13,27,0,0,42.8,37.6
2/24/13,17,0,0,28.1,37.7
2/25/13,34,0,0,30.6,37.5
2/26/13,26,0,0,18.5,37.6
2/27/13,28,0,0,18.7,37.5
2/28/13,31,0,0,18.5,37.5
3/1/13,35,0,0,8.2,37.5
3/2/13,41,0,0,33.5,37.5
3/3/13,33,0.5,0.5,38.2,37.5
3/4/13,28,0,-0.5,22.7,37.5
3/5/13,32,0.4,0.4,45.7,37.6
3/6/13,27,1,0.6,54.8,37.6
3/7/13,21,0,-1,21.8,37.8
3/8/13,23,0,0,13.1,37.7
3/9/13,25,0,0,19,37.8
3/10/13,28,0,0,17.4,37.9
3/11/13,36,0.1,0.1,11.6,37.9
3/12/13,39,0,-0.1,12,38
3/13/13,46,0,0,23.9,38
3/14/13,47,0,0,27.3,38.2
3/15/13,44,0,0,19.8,38.5
3/16/13,42,0,0,26.1,38.7
3/17/13,32,0,0,20.3,38.7
3/18/13,36,0,0,22.2,38.8
3/19/13,32,0.3,0.3,35.5,38.8
3/20/13,32,0.7,0.4,52.7,38.8
3/21/13,31,0.8,0.1,37.2,38.9
3/22/13,26,0,-0.8,22.1,38.9
3/23/13,27,0,0,20.8,38.8
3/24/13,34,0,0,21,38.8
3/25/13,38,0,0,36.3,38.8
3/26/13,33,0,0,36.9,39
3/27/13,33,0.2,0.2,24.6,39.1
3/28/13,34,0,-0.2,29.2,39.1
3/29/13,36,0.1,0.1,13.1,39.4
3/30/13,40,0,-0.1,18.8,39.7
3/31/13,42,0.2,0.2,25.2,39.7
4/1/13,30,0.1,-0.1,22.4,39.6
4/2/13,30,0,-0.1,14.4,39.4
4/3/13,37,0,0,25.1,39.6
4/4/13,43,0.6,0.6,43.3,39.9
4/5/13,32,0.2,-0.4,36.4,39.9
4/6/13,32,0,-0.2,36.2,39.9
4/7/13,32,0.3,0.3,47.1,39.8
4/8/13,27,0,-0.3,41.4,39.6
4/9/13,24,0,0,34.7,39.5
4/10/13,34,0.2,0.2,26.3,39.4
4/11/13,41,0,-0.2,25.8,40
4/12/13,37,0,0,21.9,40
4/13/13,41,0,0,30.9,40
4/14/13,36,0,0,40.7,40
4/15/13,30,0.4,0.4,34.7,39.9
4/16/13,21,0,-0.4,21.5,39.7
4/17/13,20,0,0,20.2,39.4
4/18/13,27,0,0,17.7,39.3
4/19/13,38,0,0,26,39.6
4/20/13,38,0,0,16.6,40
4/21/13,42,0,0,17.6,40.1
4/22/13,43,0,0,13.4,40.1
4/23/13,33,0,0,20.5,40
4/24/13,38,0,0,24.4,40
4/25/13,39,0,0,20.7,40
4/26/13,43,0,0,17.2,40
4/27/13,49,0,0,17.1,40.1
4/28/13,47,0,0,14.9,40.1
4/29/13,48,0,0,25.1,40.1
4/30/13,46,0,0,16.8,40.1
5/1/13,35,0.5,0.5,22.5,39.7
5/2/13,38,0,-0.5,17.4,39.3
5/3/13,47,0,0,18.6,39.2
5/4/13,46,0,0,16.6,39.2
5/5/13,39,0.1,0.1,21,39
5/6/13,37,0.5,0.4,19.8,38.9
5/7/13,33,0.5,0,19.8,39.7
5/8/13,36,0.1,-0.4,12.3,40.2
5/9/13,40,0,-0.1,11.8,39.9
5/10/13,44,0,0,13.2,39.6
5/11/13,51,0,0,16.6,39.5
5/12/13,52,0,0,24.4,39.3
5/13/13,53,0,0,35.9,39.2
5/14/13,52,0,0,24.6,39.1
5/15/13,47,0,0,29.2,39
5/16/13,42,0.4,0.4,30.8,38.9
5/17/13,35,0,-0.4,28.6,39
5/18/13,37,0,0,22,39.1
5/19/13,38,0,0,18.3,39
5/20/13,41,0,0,19.3,38.9
5/21/13,47,0,0,57.8,38.9
5/22/13,36,0,0,41.2,38.8
5/23/13,32,0,0,21,38.7
5/24/13,37,0,0,26.8,38.4
5/25/13,39,0,0,26.3,38.4
5/26/13,38,0,0,29.8,38.3
5/27/13,39,0.4,0.4,32.7,38.2
5/28/13,38,0.2,-0.2,30,38.3
5/29/13,40,0.4,0.2,33.7,39.1
5/30/13,40,0,-0.4,22.1,39.3
5/31/13,44,0,0,14.4,39.1
6/1/13,50,0,0,22.3,39
6/2/13,54,0,0,26.9,38.9
6/3/13,53,0,0,13.5,38.8
6/4/13,55,0,0,16.3,38.8
6/5/13,59,0,0,17.6,38.5
6/6/13,58,0,0,18.4,38.4
6/7/13,60,0,0,20,38.3
6/8/13,63,0,0,16.8,38.1
6/9/13,62,0,0,18.9,38
6/10/13,57,0,0,33.1,37.8
6/11/13,46,0,0,40.5,37.7
6/12/13,50,0,0,44.4,37.3
6/13/13,42,0,0,25,37
6/14/13,42,0,0,13.2,36.7
6/15/13,48,0,0,21.9,36.5
6/16/13,48,0,0,23.2,36.3
6/17/13,46,0,0,26.8,35.6
6/18/13,46,0,0,44.9,35.4
6/19/13,35,0,0,25.4,35.1
6/20/13,38,0,0,26.1,34.7
6/21/13,40,0,0,17.4,34.4
6/22/13,46,0,0,20.3,34
6/23/13,52,0,0,30.6,33.6
6/24/13,42,1.2,1.2,46.1,33.2
6/25/13,43,1.6,0.4,48.4,33.3
6/26/13,48,0,-1.6,28.9,39.7
6/27/13,55,0,0,19.8,39.1
6/28/13,60,0,0,18.3,38.7
6/29/13,61,0,0,16.6,38.4
6/30/13,62,0,0,20,38.2
7/1/13,68,0,0,18,38
7/2/13,65,0,0,23,37.4
7/3/13,62,1.4,1.4,30.2,37.2
7/4/13,62,0,-1.4,21.9,40.1
7/5/13,62,0,0,29.5,39.3
7/6/13,59,0,0,29.7,38.7
7/7/13,58,0,0,28.9,38.4
7/8/13,57,0,0,24.4,37.9
7/9/13,60,0,0,23,37.3
7/10/13,57,0,0,30.7,36.8
7/11/13,59,0,0,36.7,36.1
7/12/13,54,0,0,22.4,35.7
7/13/13,54,0,0,21.7,35.1
7/14/13,57,0,0,22.3,34.1
7/15/13,58,0,0,22.1,33.5
7/16/13,57,0,0,31.6,32.5
7/17/13,52,0,0,17.7,31.9
7/18/13,58,0,0,16.2,31
7/19/13,64,0,0,15.6,30.8
7/20/13,65,0,0,15,29.4
7/21/13,69,0,0,20.9,29.1
7/22/13,62,0,0,23.4,28.6
7/23/13,62,0,0,17.4,28.4
7/24/13,57,0,0,17.2,28
7/25/13,59,0,0,16.4,27.5
7/26/13,57,0,0,20.7,27.4
7/27/13,60,0,0,22.1,26.7
7/28/13,57,0,0,23.4,26.8
7/29/13,56,0,0,35.7,26.2
7/30/13,55,0,0,27.7,25.7
7/31/13,56,0,0,29.1,25.9
8/1/13,51,0,0,35.5,25.4
8/2/13,47,0,0,18.8,25.7
8/3/13,53,0,0,16.6,25.4
8/4/13,55,0,0,20.7,25
8/5/13,56,0,0,18.7,24.1
8/6/13,55,0,0,22.8,24.9
8/7/13,53,0,0,25.3,24.5
8/8/13,49,0,0,20.2,24.3
8/9/13,49,0,0,29.9,23.6
8/10/13,47,0,0,25.5,24.7
8/11/13,50,0,0,18.5,23.9
8/12/13,52,0,0,24.5,23.8
8/13/13,54,0,0,24.6,23.7
8/14/13,57,0,0,20.8,23.9
8/15/13,59,0,0,30.3,23.6
8/16/13,57,0,0,28,24.1
8/17/13,59,0,0,19.6,22.7
8/18/13,60,0,0,21.6,23.4
8/19/13,62,0,0,17.6,23
8/20/13,61,0,0,17.4,23.4
8/21/13,57,0.5,0.5,15.5,23.2
8/22/13,52,0,-0.5,24.4,22.6
8/23/13,54,0,0,26.1,22.6
8/24/13,53,0,0,29.4,23.3
8/25/13,50,0,0,34,22.8
8/26/13,50,0,0,31.2,22.7
8/27/13,55,0,0,20.7,22.6
8/28/13,54,0,0,30.9,23
8/29/13,54,0,0,30.2,22.4
8/30/13,58,0,0,25,22.8
8/31/13,61,0,0,22.1,23
9/1/13,58,0,0,24.5,22.7
9/2/13,54,0,0,28.2,22.5
9/3/13,53,0,0,25.3,22.9
9/4/13,56,0,0,29.7,22.3
9/5/13,54,0.1,0.1,44.9,22.5
9/6/13,51,0,-0.1,24.2,22.4
9/7/13,56,0,0,24.3,22.6
9/8/13,56,0,0,18.2,22.2
9/9/13,56,0,0,11.5,22.4
9/10/13,56,0,0,15.3,22.7
9/11/13,56,0,0,16.1,22.5
9/12/13,58,0.4,0.4,15.4,22.6
9/13/13,53,0,-0.4,17.3,21.3
9/14/13,56,0,0,16.9,21.8
9/15/13,58,0,0,35,21.3
9/16/13,52,0,0,35.6,22.3
9/17/13,50,0.1,0.1,46.4,22.1
9/18/13,38,0,-0.1,9.9,21.8
9/19/13,45,0,0,17.5,21.3
9/20/13,53,0,0,40.3,21.7
9/21/13,41,0.9,0.9,37.4,21.9
9/22/13,31,0.3,-0.6,20.3,20.3
9/23/13,42,0,-0.3,22.2,20.2
9/24/13,47,0.1,0.1,42.5,20.5
9/25/13,36,0,-0.1,28.7,20.9
9/26/13,27,0,0,15.9,21
9/27/13,30,0.1,0.1,10.5,21.3
9/28/13,43,0,-0.1,40.8,21.4
9/29/13,44,0.1,0.1,59.1,22.1
9/30/13,41,0,-0.1,42.5,22.2
10/1/13,44,0,0,26.2,22.1
10/2/13,46,0,0,27.4,22.7
10/3/13,36,0,0,31.2,22
10/4/13,31,0,0,28.3,22.2
10/5/13,35,0,0,11.8,22.5
10/6/13,51,0,0,24.9,22.7
10/7/13,49,0,0,26.9,22.2
10/8/13,44,0,0,20.9,23.1
10/9/13,36,0.1,0.1,18.2,22.5
10/10/13,35,0,-0.1,20.7,22.3
10/11/13,37,0,0,19.8,22.1
10/12/13,39,0,0,29.9,22.2
10/13/13,34,0,0,21.4,22.2
10/14/13,31,0,0,10.6,21.9
10/15/13,35,0,0,14.4,22.5
10/16/13,36,0,0,25.4,22.3
10/17/13,43,0,0,15.9,21.7
10/18/13,43,0,0,13.1,22.2
10/19/13,46,0,0,14.3,22.5
10/20/13,47,0,0,10.8,22
10/21/13,47,0,0,10.3,22.4
10/22/13,47,0,0,13.6,22.3
10/23/13,47,0,0,9.4,22.2
10/24/13,46,0,0,18.1,22.9
10/25/13,45,0,0,13.8,22.4
10/26/13,46,0,0,12.8,22.2
10/27/13,48,0.2,0.2,50.6,21.8
10/28/13,28,0.7,0.5,29,22.4
10/29/13,27,0.3,-0.4,30.9,21.7
10/30/13,26,0.1,-0.2,11.7,21.3
10/31/13,34,0,-0.1,10.1,20.9
11/1/13,41,0,0,18.2,20.5
11/2/13,45,0,0,40,20.6
11/3/13,36,0,0,33.5,20.7
11/4/13,24,0,0,16.9,20.3
11/5/13,27,0,0,15.5,20
11/6/13,40,0,0,17,19.7
11/7/13,45,0,0,32,20.4
11/8/13,40,0,0,30.2,19.8
11/9/13,42,0,0,23.2,20.3
11/10/13,45,0,0,23.8,20.9
11/11/13,49,0,0,31.4,20.7
11/12/13,49,0,0,23.6,20.9
11/13/13,47,0,0,12.7,20.9
11/14/13,40,0,0,27.2,21.3
11/15/13,35,0,0,23.7,21.1
11/16/13,32,0,0,32.8,21.4
11/17/13,34,0,0,16,20.9
11/18/13,44,0.3,0.3,34.5,21.4
11/19/13,33,0.5,0.2,41.8,21.3
11/20/13,33,0.3,-0.2,23.4,21.4
11/21/13,30,0,-0.3,29.2,21.6
11/22/13,19,0,0,30.4,21
11/23/13,29,0,0,27.4,21.5
11/24/13,30,0.1,0.1,13.8,21.6
11/25/13,35,0,-0.1,10.8,21.4
11/26/13,44,0,0,14.9,21.4
11/27/13,38,0,0,16.5,21.1
11/28/13,35,0,0,7.2,21.7
11/29/13,31,0,0,10,21.4
11/30/13,36,0,0,12.2,21.8
12/1/13,35,0,0,18.2,21.7
12/2/13,43,0,0,39,21.8
12/3/13,32,0,0,18.1,22.4
12/4/13,10,0.4,0.4,7.6,24.6
12/5/13,8,0,-0.4,20,27.7
12/6/13,14,0,0,45,29
12/7/13,18,1,1,43.5,29.9
12/8/13,45,0.5,-0.5,14.1,30
12/9/13,8,0,-0.5,16.4,30.2
12/10/13,35,0,0,10.2,30.2
12/11/13,28,0,0,15.9,30.3
12/12/13,38,0,0,27,30.3
12/13/13,32,0,0,21.2,30.4
12/14/13,30,0,0,7,30.6
12/15/13,46,0,0,12.3,30.4
12/16/13,44,0,0,14.3,30.4
12/17/13,48,0,0,25.2,30.2
12/18/13,45,0,0,33.6,30.4
12/19/13,30,0.1,0.1,18.6,30.5
12/20/13,17,0.1,0,19.9,30.3
12/21/13,35,0,-0.1,22.1,30.6
12/22/13,30,0,0,18.8,30.6
12/23/13,34,0.1,0.1,9.1,30.4
12/24/13,37,0,-0.1,7.7,30.6
12/25/13,33,0,0,7.7,30.6
12/26/13,39,0,0,6.9,30.3
12/27/13,45,0,0,23.1,30.5
12/28/13,39,0,0,24.1,30.5
12/29/13,29,0,0,13.2,30.4
12/30/13,44,0,0,25.5,30.4
12/31/13,41,0,0,22.7,30.3
1/1/14,37,0,0,18.9,30.5
1/2/14,42,0,0,20.7,30.5
1/3/14,43,0,0,22.7,30.5
1/4/14,40,0,0,19.3,30.3
1/5/14,31,0,0,11.3,30.3
1/6/14,38,0,0,25,30.3
1/7/14,36,0,0,32,30.4
1/8/14,32,0,0,26.7,30.4
1/9/14,33,0,0,27.4,30.4
1/10/14,36,0,0,21.4,30.6
1/11/14,41,0.7,0.7,46.7,30.6
1/12/14,25,0,-0.7,25.9,30.5
1/13/14,28,0,0,13.6,30.5
1/14/14,38,0,0,13.2,30.5
1/15/14,41,0,0,17.6,30.7
1/16/14,38,0,0,16.7,30.3
1/17/14,38,0,0,11.7,30.4
1/18/14,41,0,0,16.1,30.6
1/19/14,45,0,0,22.6,30.5
1/20/14,37,0,0,13.4,30.4
1/21/14,43,0,0,17.5,30.2
1/22/14,36,0,0,10.8,30.4
1/23/14,30,0,0,26.1,30.3
1/24/14,30,0,0,19.1,30.2
1/25/14,40,0,0,12.2,30.3
1/26/14,35,0,0,5.7,30.2
1/27/14,38,0,0,11.8,30.2
1/28/14,40,0,0,18.8,30.1
1/29/14,40,2.3,2.3,42.9,36.9
1/30/14,32,0.8,-1.5,22.8,40.5
1/31/14,23,0,-0.8,10.3,39.2
2/1/14,16,0,0,21,38.8
2/2/14,20,0,0,19.8,38.3
2/3/14,20,0,0,23.1,38
2/4/14,19,0,0,20.9,37.8
2/5/14,24,0,0,29.9,37.5
2/6/14,22,0.5,0.5,33.4,37.4
2/7/14,26,1.1,0.6,52.7,37.2
2/8/14,31,3.2,2.1,40.8,37.1
2/9/14,34,5.9,2.7,42.1,37
2/10/14,34,0.4,-5.5,39.6,37.1
2/11/14,33,0,-0.4,28.3,37
2/12/14,38,0,0,39.4,36.9
2/13/14,40,0.2,0.2,32.8,36.9
2/14/14,39,0,-0.2,47.3,37.1
2/15/14,41,0.2,0.2,49.6,37.3
2/16/14,32,0.3,0.1,44.1,37.8
2/17/14,38,0,-0.3,40.4,37.9
2/18/14,34,0,0,35.5,38
2/19/14,33,0,0,43.5,37.9
2/20/14,30,0,0,15.9,38
2/21/14,34,0,0,17.1,37.9
2/22/14,31,0,0,14.5,38
2/23/14,37,0,0,17.1,38
2/24/14,38,0,0,16.3,38
2/25/14,41,0,0,16.2,38
2/26/14,40,0.4,0.4,44,38.2
2/27/14,32,1,0.6,55.3,38.4
2/28/14,37,0.7,-0.3,41.1,38.4
3/1/14,28,0,-0.7,26.4,38.4
3/2/14,31,0,0,40.3,38.4
3/3/14,32,0.5,0.5,27.7,38.4
3/4/14,31,1,0.5,28.4,38.4
3/5/14,36,0.3,-0.7,39,38.3
3/6/14,36,0.8,0.5,42.4,38.4
3/7/14,26,0,-0.8,16.2,38.4
3/8/14,30,0,0,20.5,38.4
3/9/14,40,0,0,42.3,38.4
3/10/14,36,0.5,0.5,43.9,38.4
3/11/14,26,0,-0.5,32.6,38.4
3/12/14,26,0,0,29.5,38.4
3/13/14,30,0,0,14.7,38.4
3/14/14,38,0,0,19.1,38.4
3/15/14,36,0,0,5.3,38.4
3/16/14,44,0,0,39.3,38.4
3/17/14,35,0,0,40.7,38.3
3/18/14,26,0,0,15.3,38.6
3/19/14,28,0,0,24,38.6
3/20/14,37,0,0,22.4,38.7
3/21/14,37,0,0,22,38.7
3/22/14,34,0,0,18.3,38.8
3/23/14,34,0,0,12.3,39.1
3/24/14,37,0,0,19.3,39.4
3/25/14,41,0,0,44.7,39.8
3/26/14,28,0.8,0.8,46.1,39.5
3/27/14,25,0.5,-0.3,47,39.3
3/28/14,28,0.5,0,44.1,39.2
3/29/14,32,0,-0.5,41,39
3/30/14,25,0,0,32.1,38.9
3/31/14,25,1,1,39.9,38.8
4/1/14,18,1.2,0.2,28.5,38.8
4/2/14,22,0,-1.2,12.6,38.7
4/3/14,26,0,0,27.4,38.7
4/4/14,28,0.1,0.1,24.4,38.6
4/5/14,26,0.3,0.2,13.5,38.6
4/6/14,33,0,-0.3,15.9,38.6
4/7/14,39,0,0,19,38.5
4/8/14,44,0,0,21.7,38.5
4/9/14,44,0,0,27.5,38.6
4/10/14,43,0,0,19.7,39.6
4/11/14,46,0,0,16.6,40.1
4/12/14,45,0,0,23.1,40.2
4/13/14,41,0,0,19.7,40.2
4/14/14,37,0,0,18.4,40.2
4/15/14,43,0,0,24,40.2
4/16/14,43,0,0,16,40.2
4/17/14,43,0,0,40.6,40.2
4/18/14,41,0,0,21.1,40.3
4/19/14,42,0,0,29.9,40.2
4/20/14,40,0,0,14.7,40.1
4/21/14,43,0,0,36.3,40.2
4/22/14,33,0.6,0.6,40,40
4/23/14,26,0.1,-0.5,19.4,39.6
4/24/14,36,0.1,0,48.7,39.4
4/25/14,32,1.5,1.4,33.5,39.5
4/26/14,25,0,-1.5,39.6,39.5
4/27/14,24,0,0,29.6,39.3
4/28/14,29,0.2,0.2,17.1,39.2
4/29/14,37,0,-0.2,18.9,39.1
4/30/14,41,0,0,18.7,39.1
5/1/14,43,0,0,17.5,39.6
5/2/14,48,0,0,33.7,40.2
5/3/14,45,0,0,43.3,40.2
5/4/14,42,0,0,42.1,40.2
5/5/14,36,0,0,45.1,40.2
5/6/14,28,0.1,0.1,15.6,40.1
5/7/14,34,0,-0.1,20.3,39.9
5/8/14,36,0.3,0.3,58.1,40.1
5/9/14,35,0.2,-0.1,43.9,40.3
5/10/14,33,0.1,-0.1,25.4,40.1
5/11/14,26,0.2,0.1,26.6,39.9
5/12/14,39,0,-0.2,14.9,40.1
5/13/14,43,0,0,13.8,40
5/14/14,47,0,0,17.3,39.9
5/15/14,51,0,0,23.1,39.6
5/16/14,54,0,0,32,39.3
5/17/14,51,0,0,36.1,39.2
5/18/14,40,0,0,41.3,39
5/19/14,36,0,0,31.7,38.8
5/20/14,35,0,0,19.1,38.6
5/21/14,39,0,0,22.4,38.7
5/22/14,43,0.3,0.3,18.8,39
5/23/14,43,0,-0.3,20.2,39
5/24/14,50,0,0,18,38.9
5/25/14,49,0,0,18.5,38.9
5/26/14,56,0,0,27.9,38.9
5/27/14,51,0,0,45.5,38.8
5/28/14,43,0,0,31.5,38.7
5/29/14,39,0,0,19,38.6
5/30/14,47,0,0,24.4,38.4
5/31/14,44,0,0,25.9,38.3
6/1/14,45,0,0,22.3,38.2
6/2/14,52,0,0,24.8,38.1
6/3/14,47,0,0,20.8,38
6/4/14,48,0,0,16,37.7
6/5/14,52,0,0,19.9,37.6
6/6/14,56,0,0,16.4,37.4
6/7/14,56,0,0,22.9,37.2
6/8/14,55,0,0,16.9,36.9
6/9/14,57,0,0,31.2,36.6
6/10/14,60,0,0,19.3,36.3
6/11/14,55,0,0,24.9,35.8
6/12/14,54,0,0,47.5,35.4
6/13/14,46,0,0,33.9,34.8
6/14/14,43,0,0,23.6,34.3
6/15/14,46,0,0,30.4,33.8
6/16/14,44,0,0,47.8,33.7
6/17/14,38,0,0,25,33.3
6/18/14,39,0,0,22.8,32.8
6/19/14,47,0.1,0.1,26.4,32.5
6/20/14,53,0,-0.1,23.1,32.2
6/21/14,52,0,0,32.3,31.6
6/22/14,49,0,0,21.5,30.9
6/23/14,53,0,0,21.4,30.1
6/24/14,54,0,0,29,30
6/25/14,50,0,0,45.4,29.4
6/26/14,45,0,0,33.1,29
6/27/14,45,0,0,28.8,28.3
6/28/14,50,0,0,24.1,28.4
6/29/14,56,0,0,23.5,28.3
6/30/14,57,0.2,0.2,16.4,27.4
7/1/14,64,0,-0.2,22.2,27.1
7/2/14,62,0,0,23.4,26.7
7/3/14,59,0,0,21,26.5
7/4/14,59,0,0,30.1,26.3
7/5/14,58,0,0,23.6,26.4
7/6/14,62,0,0,20.7,26.3
7/7/14,62,0,0,16.4,25.3
7/8/14,64,0,0,17.6,25.8
7/9/14,60,0,0,24.6,25.8
7/10/14,58,0,0,19,25.1
7/11/14,56,0,0,20.8,24.8
7/12/14,56,0,0,17.9,24.6
7/13/14,62,0,0,23.7,24.5
7/14/14,67,0,0,22.2,24.9
7/15/14,64,0,0,25,24.4
7/16/14,62,0,0,18.7,24
7/17/14,63,0,0,12.5,23.8
7/18/14,64,0,0,17.1,23.6
7/19/14,62,0,0,18.4,23.7
7/20/14,62,0.1,0.1,30.7,23.7
7/21/14,51,0.1,0,30.3,23
7/22/14,52,0.1,0,23.1,23.1
7/23/14,52,0,-0.1,37.2,23.3
7/24/14,52,0,0,19,23.1
7/25/14,60,0,0,27,22.9
7/26/14,59,0,0,22.7,22.4
7/27/14,64,0,0,17.2,23.4
7/28/14,62,0,0,20.3,23.5
7/29/14,58,0,0,15.9,23.4
7/30/14,58,0,0,24.1,23.2
7/31/14,57,0,0,16,23.1
8/1/14,61,0.1,0.1,21.4,22.4
8/2/14,60,0.1,0,25.5,22
8/3/14,61,0.1,0,22,22.7
8/4/14,57,0.1,0,14.4,22.4
8/5/14,45,0.1,0,12.7,22.2
8/6/14,49,0,-0.1,18.1,21.3
8/7/14,52,0,0,17.4,22.1
