Date,Relative Humidity Average (pct),Air Temperature Average (degF),Precipitation Increment - Snow-adj (in),Change In Precipitation Increment - Snow-adj (in),Change In Soil Moisture Percent -8in (pct)
7/6/04,,58,0,0,
7/7/04,,55,0,0,
7/8/04,,52,0,0,
7/9/04,,58,0,0,
7/10/04,,60,0,0,
7/11/04,,58,0,0,
7/12/04,,65,0,0,
7/13/04,,69,0.1,0.1,
7/14/04,,70,0,-0.1,
7/15/04,,67,0,0,
7/16/04,,66,0,0,
7/17/04,,65,0.1,0.1,
7/18/04,,56,0,-0.1,
7/19/04,,59,0.4,0.4,
7/20/04,,57,0,-0.4,
7/21/04,,61,0,0,
7/22/04,,62,0,0,
7/23/04,,62,0,0,
7/24/04,,65,0,0,
7/25/04,,64,0,0,
7/26/04,,61,0,0,
7/27/04,,63,0,0,
7/28/04,,62,0,0,
7/29/04,,63,0,0,
7/30/04,,63,0,0,
7/31/04,,67,0.1,0.1,
8/1/04,,69,0,-0.1,
8/2/04,,62,0,0,
8/3/04,,59,0,0,
8/4/04,,63,0,0,
8/5/04,,62,0,0,
8/6/04,,59,0,0,
8/7/04,,54,0,0,
8/8/04,,58,0,0,
8/9/04,,63,0,0,
8/10/04,,67,0,0,
8/11/04,,64,0,0,
8/12/04,,66,0,0,
8/13/04,,69,0.1,0.1,
8/14/04,,65,0,-0.1,
8/15/04,,62,0,0,
8/16/04,,61,0.4,0.4,
8/17/04,,53,0.1,-0.3,
8/18/04,,56,0,-0.1,
8/19/04,,57,0,0,
8/20/04,,59,0,0,
8/21/04,,59,0,0,
8/22/04,,50,0.2,0.2,
8/23/04,,40,0.1,-0.1,
8/24/04,,44,0.3,0.2,
8/25/04,,44,0.2,-0.1,
8/26/04,,41,0.4,0.2,
8/27/04,,48,0,-0.4,
8/28/04,,53,0.1,0.1,
8/29/04,,58,0.1,0,
8/30/04,,62,0.1,0,
8/31/04,,67,0,-0.1,
9/1/04,,62,0,0,
9/2/04,,46,0,0,
9/3/04,,47,0,0,
9/4/04,,50,0,0,0.1
9/5/04,,51,0,0,-0.2
9/6/04,,54,0.1,0.1,0.2
9/7/04,,58,0,-0.1,-0.1
9/8/04,,60,0,0,0
9/9/04,,59,0,0,0.1
9/10/04,,60,0,0,0.3
9/11/04,,62,0,0,-0.2
9/12/04,,47,0.1,0.1,-0.2
9/13/04,,41,0.2,0.1,1.2
9/14/04,,37,0.1,-0.1,2
9/15/04,,43,0.4,0.3,0.9
9/16/04,,47,0.1,-0.3,0.5
9/17/04,,53,0,-0.1,-2.1
9/18/04,,41,0.3,0.3,-0.8
9/19/04,,36,0.1,-0.2,2.6
9/20/04,,36,0.2,0.1,0.7
9/21/04,,38,0.1,-0.1,-1.5
9/22/04,,45,0.2,0.1,0.7
9/23/04,,51,0,-0.2,-1.3
9/24/04,,53,0,0,-0.7
9/25/04,,56,0.1,0.1,-0.4
9/26/04,,57,0,-0.1,-0.2
9/27/04,,58,0,0,-0.4
9/28/04,,56,0,0,-0.2
9/29/04,,53,0,0,0.1
9/30/04,,51,0,0,-0.1
10/1/04,,50,0,0,-0.3
10/2/04,,52,0,0,-0.3
10/3/04,,53,0,0,0
10/4/04,,52,0,0,-0.1
10/5/04,,51,0,0,0.3
10/6/04,,52,0,0,0
10/7/04,,51,0,0,-0.3
10/8/04,,56,0,0,0.1
10/9/04,,45,0,0,-0.2
10/10/04,,40,0,0,-0.1
10/11/04,,47,0,0,0
10/12/04,,50,0,0,-0.1
10/13/04,,48,0,0,-0.1
10/14/04,,53,0,0,-0.2
10/15/04,,50,0,0,0.2
10/16/04,,49,0,0,-0.1
10/17/04,,41,0.6,0.6,-0.2
10/18/04,,31,0.3,-0.3,0.1
10/19/04,,34,0.5,0.2,1.1
10/20/04,,36,0,-0.5,1
10/21/04,,34,0,0,0.7
10/22/04,,33,0.1,0.1,-0.1
10/23/04,,31,0.5,0.4,-0.2
10/24/04,,26,0,-0.5,0.1
10/25/04,,28,0.4,0.4,0
10/26/04,,36,0.3,-0.1,-0.5
10/27/04,,42,0,-0.3,0
10/28/04,,33,0.5,0.5,1.1
10/29/04,,32,0,-0.5,0.4
10/30/04,,30,0,0,-0.6
10/31/04,,22,0,0,0
11/1/04,,24,0.2,0.2,-0.4
11/2/04,,34,0.1,-0.1,-0.5
11/3/04,,33,0.3,0.2,0
11/4/04,,39,0,-0.3,-0.3
11/5/04,,41,0,0,0.1
11/6/04,,41,0,0,-0.1
11/7/04,,46,0,0,0.3
11/8/04,,47,0,0,-0.2
11/9/04,,45,0.1,0.1,0.1
11/10/04,,41,0,-0.1,0.2
11/11/04,,38,0,0,0.8
11/12/04,,38,0,0,1
11/13/04,,37,0,0,-0.5
11/14/04,,35,0,0,-1.1
11/15/04,,36,0,0,-0.5
11/16/04,,36,0,0,-0.6
11/17/04,,35,0,0,0.4
11/18/04,,33,0,0,-0.4
11/19/04,,24,0,0,0
11/20/04,,21,0,0,-0.2
11/21/04,,26,0,0,-0.4
11/22/04,,30,0,0,-0.2
11/23/04,,27,0,0,-0.2
11/24/04,,33,0.3,0.3,0
11/25/04,,33,0.1,-0.2,-0.3
11/26/04,,22,0,-0.1,0.1
11/27/04,,21,0,0,0.2
11/28/04,,15,0,0,-0.4
11/29/04,,18,0,0,0.2
11/30/04,,18,0.1,0.1,-0.3
12/1/04,,22,0.1,0,-0.3
12/2/04,,22,0,-0.1,0
12/3/04,,28,0,0,0.1
12/4/04,,27,0,0,-0.4
12/5/04,,24,0.1,0.1,0
12/6/04,,22,0.9,0.8,0.1
12/7/04,,27,1.4,0.5,-0.1
12/8/04,,29,2.7,1.3,0
12/9/04,,35,0.8,-1.9,0.1
12/10/04,,40,0.1,-0.7,-0.2
12/11/04,,42,0,-0.1,0.3
12/12/04,,41,0,0,0
12/13/04,,39,0,0,0
12/14/04,,33,0.1,0.1,0.1
12/15/04,,30,0,-0.1,0.1
12/16/04,,31,0,0,0.1
12/17/04,,35,0,0,0.2
12/18/04,,35,0,0,-0.1
12/19/04,,36,0,0,0.2
12/20/04,,23,0,0,0
12/21/04,,18,0,0,-0.1
12/22/04,,19,0,0,-0.1
12/23/04,,13,0,0,0.3
12/24/04,,29,0,0,-0.3
12/25/04,,31,0,0,0.2
12/26/04,,33,0,0,-0.2
12/27/04,,33,0,0,0
12/28/04,,32,0.3,0.3,0.1
12/29/04,,30,0.7,0.4,-0.3
12/30/04,,25,0.5,-0.2,0.3
12/31/04,,22,0.2,-0.3,0
1/1/05,,20,0.3,0.1,0
1/2/05,,21,0,-0.3,-0.2
1/3/05,,22,0,0,0
1/4/05,,22,0,0,0.1
1/5/05,,19,0,0,0.1
1/6/05,,13,0.1,0.1,-0.3
1/7/05,,18,1.1,1,0.3
1/8/05,,22,0.6,-0.5,-0.1
1/9/05,,24,0.4,-0.2,0
1/10/05,,24,0,-0.4,0.1
1/11/05,,24,0,0,-0.2
1/12/05,,18,0,0,0
1/13/05,,19,0,0,-0.1
1/14/05,,20,0,0,0.1
1/15/05,,28,0.3,0.3,0.1
1/16/05,,33,0.3,0,-0.1
1/17/05,,33,0.1,-0.2,0.1
1/18/05,,39,0.1,0,-0.1
1/19/05,,42,0,-0.1,0.2
1/20/05,,42,0,0,0
1/21/05,,39,0,0,-0.3
1/22/05,,40,0,0,0.2
1/23/05,,40,0,0,0.2
1/24/05,,40,0,0,0.1
1/25/05,,37,0,0,-0.3
1/26/05,,36,0,0,0.2
1/27/05,,34,0,0,-0.2
1/28/05,,32,0,0,0
1/29/05,,31,0,0,0
1/30/05,,27,0,0,0.2
1/31/05,,31,0,0,0
2/1/05,,29,0,0,0
2/2/05,,36,0,0,-0.3
2/3/05,,42,0,0,0.3
2/4/05,,36,0,0,0.1
2/5/05,,22,0,0,-0.1
2/6/05,,20,0,0,-0.1
2/7/05,,22,0,0,0
2/8/05,,22,0,0,-0.2
2/9/05,,26,0.1,0.1,0.4
2/10/05,,30,0.1,0,0.1
2/11/05,,36,0.2,0.1,-0.2
2/12/05,,31,0.1,-0.1,-0.3
2/13/05,,29,0.4,0.3,0.3
2/14/05,,18,0,-0.4,0
2/15/05,,15,0,0,0
2/16/05,,21,0,0,-0.1
2/17/05,,28,0.1,0.1,-0.2
2/18/05,,31,0.1,0,0.5
2/19/05,,32,0.4,0.3,-0.5
2/20/05,,31,0.4,0,0.1
2/21/05,,31,0,-0.4,0
2/22/05,,31,0,0,0
2/23/05,,34,0,0,0.2
2/24/05,,35,0,0,0
2/25/05,,34,0,0,-0.6
2/26/05,,34,0,0,0.6
2/27/05,,35,0,0,-0.2
2/28/05,,31,0.2,0.2,-0.1
3/1/05,,31,0,-0.2,-0.1
3/2/05,,33,0,0,0.1
3/3/05,,31,0,0,-0.1
3/4/05,,32,0.1,0.1,-0.2
3/5/05,,36,0,-0.1,0.3
3/6/05,,39,0.1,0.1,0.2
3/7/05,,43,0,-0.1,0
3/8/05,,43,0,0,-0.1
3/9/05,,45,0,0,0
3/10/05,,43,0,0,0
3/11/05,,46,0,0,0.3
3/12/05,,38,0,0,-0.1
3/13/05,,25,0,0,0
3/14/05,,26,0,0,-0.3
3/15/05,,32,0,0,0.1
3/16/05,,33,0.2,0.2,0.1
3/17/05,,26,0,-0.2,-0.1
3/18/05,,29,0.3,0.3,0.3
3/19/05,,33,0.7,0.4,-0.3
3/20/05,,31,0.6,-0.1,0.1
3/21/05,,31,0.5,-0.1,0.1
3/22/05,,31,0.9,0.4,-0.3
3/23/05,,33,0.5,-0.4,0.3
3/24/05,,29,0,-0.5,0
3/25/05,,24,0,0,0.1
3/26/05,,28,0.3,0.3,-0.2
3/27/05,,35,0.9,0.6,-0.2
3/28/05,,32,0.9,0,0.4
3/29/05,,27,0.8,-0.1,0.1
3/30/05,,22,0.1,-0.7,0
3/31/05,,28,0.2,0.1,-0.3
4/1/05,,36,0.1,-0.1,0.2
4/2/05,,39,0,-0.1,-0.1
4/3/05,,35,0.3,0.3,-0.1
4/4/05,,30,0.3,0,0.1
4/5/05,,33,0.1,-0.2,0.2
4/6/05,,45,0.1,0,0.2
4/7/05,,43,0.1,0,-0.3
4/8/05,,33,0,-0.1,0.1
4/9/05,,32,0,0,-0.2
4/10/05,,33,0,0,0.4
4/11/05,,38,0.1,0.1,-0.3
4/12/05,,42,0,-0.1,0.1
4/13/05,,35,0.1,0.1,0.1
4/14/05,,26,0,-0.1,-0.1
4/15/05,,35,0.1,0.1,-0.2
4/16/05,,45,0.1,0,0.2
4/17/05,,38,0,-0.1,-0.1
4/18/05,,31,0.1,0.1,0.3
4/19/05,,35,0.1,0,0.4
4/20/05,,34,0.8,0.7,-0.3
4/21/05,,36,0,-0.8,0.2
4/22/05,,45,0.1,0.1,0.2
4/23/05,,43,0,-0.1,0
4/24/05,,44,0.1,0.1,-0.1
4/25/05,,47,0,-0.1,0.3
4/26/05,,47,0,0,0.7
4/27/05,,45,0,0,2.6
4/28/05,,39,0,0,1.5
4/29/05,,35,0,0,0.6
4/30/05,,37,0,0,0
5/1/05,,40,0.1,0.1,0.1
5/2/05,,45,0.1,0,0.2
5/3/05,,44,0,-0.1,1
5/4/05,,42,0.1,0.1,0.4
5/5/05,,46,0.4,0.3,0.4
5/6/05,,41,0.9,0.5,2.4
5/7/05,,41,0,-0.9,-0.6
5/8/05,,43,0.2,0.2,-0.5
5/9/05,,37,0.9,0.7,1.6
5/10/05,,35,0.2,-0.7,-3.5
5/11/05,,39,0.1,-0.1,-2.2
5/12/05,,43,0,-0.1,-0.6
5/13/05,,48,0.1,0.1,3.9
5/14/05,,49,0,-0.1,1.3
5/15/05,,45,1,1,0.4
5/16/05,,41,1,0,5.3
5/17/05,,38,0.2,-0.8,-4.6
5/18/05,,42,1.8,1.6,-1.2
5/19/05,,45,0.2,-1.6,7.9
5/20/05,,44,0,-0.2,-6.1
5/21/05,,46,0,0,-0.4
5/22/05,,51,0,0,0.2
5/23/05,,46,0,0,0.6
5/24/05,,44,0,0,-0.7
5/25/05,,48,0,0,-0.4
5/26/05,,53,0,0,0.1
5/27/05,,55,0,0,0.1
5/28/05,,58,0,0,-0.5
5/29/05,,51,0.1,0.1,-2.8
5/30/05,,51,0,-0.1,-1.5
5/31/05,,49,0.6,0.6,-1
6/1/05,,37,0.4,-0.2,3.9
6/2/05,,41,0,-0.4,-0.7
6/3/05,,46,0,0,-2.7
6/4/05,,49,0.1,0.1,-1.1
6/5/05,,46,0.2,0.1,-1
6/6/05,,40,0,-0.2,-0.1
6/7/05,,35,0.1,0.1,-0.2
6/8/05,,37,0.2,0.1,-0.3
6/9/05,,44,0,-0.2,1.4
6/10/05,,47,0.1,0.1,-0.1
6/11/05,,44,0.3,0.2,-0.8
6/12/05,,40,0,-0.3,0.5
6/13/05,,48,0.1,0.1,0.4
6/14/05,,57,0.1,0,-0.5
6/15/05,,57,0,-0.1,-0.7
6/16/05,,58,0,0,-0.3
6/17/05,,44,0.2,0.2,-0.4
6/18/05,,44,0,-0.2,0.5
6/19/05,,55,0.1,0.1,-0.2
6/20/05,,65,0.1,0,-0.3
6/21/05,,66,0,-0.1,-0.3
6/22/05,,63,0,0,0.1
6/23/05,,60,0,0,-0.2
6/24/05,,63,0,0,0
6/25/05,,59,0,0,-0.6
6/26/05,,52,0.1,0.1,-0.1
6/27/05,,48,0.4,0.3,0
6/28/05,,47,0.1,-0.3,1.2
6/29/05,,52,0.1,0,1.4
6/30/05,,58,0.1,0,-0.8
7/1/05,,64,0,-0.1,-0.4
7/2/05,,58,0,0,-0.3
7/3/05,,56,0,0,-0.2
7/4/05,,60,0,0,-0.2
7/5/05,,64,0,0,-0.2
7/6/05,,67,0,0,-0.5
7/7/05,,67,0,0,0.3
7/8/05,,68,0.1,0.1,-0.3
7/9/05,,56,0,-0.1,0.2
7/10/05,,54,0,0,-0.3
7/11/05,,62,0.1,0.1,0.1
7/12/05,,72,0,-0.1,-0.1
7/13/05,,72,0,0,-0.4
7/14/05,,69,0,0,0.5
7/15/05,,74,0,0,-0.4
7/16/05,,67,0,0,0
7/17/05,,61,0,0,0.1
7/18/05,,67,0,0,-0.1
7/19/05,,70,0,0,-0.1
7/20/05,,71,0,0,0.1
7/21/05,,73,0,0,-0.2
7/22/05,,69,0,0,0.1
7/23/05,,66,0,0,0.1
7/24/05,,67,0,0,-0.3
7/25/05,,61,0,0,0.1
7/26/05,,60,0,0,-0.1
7/27/05,,65,0,0,-0.2
7/28/05,,69,0,0,0.3
7/29/05,,65,0,0,-0.2
7/30/05,,63,0.2,0.2,-0.2
7/31/05,,66,0,-0.2,0.1
8/1/05,,65,0,0,0
8/2/05,,63,0,0,0
8/3/05,,62,0,0,0
8/4/05,,67,0,0,0.2
8/5/05,,71,0.1,0.1,0
8/6/05,,72,0,-0.1,-0.3
8/7/05,,70,0,0,0.2
8/8/05,,66,0,0,0.1
8/9/05,,68,0,0,-0.4
8/10/05,,66,0,0,0.1
8/11/05,,63,0,0,0.1
8/12/05,,61,0,0,0
8/13/05,,57,0,0,-0.4
8/14/05,,59,0,0,0.4
8/15/05,,63,0,0,0
8/16/05,,61,0,0,-0.1
8/17/05,,59,0,0,-0.2
8/18/05,,57,0,0,0.1
8/19/05,,60,0,0,-0.1
8/20/05,,67,0.1,0.1,-0.1
8/21/05,,69,0,-0.1,0.2
8/22/05,,65,0,0,-0.1
8/23/05,,61,0,0,0
8/24/05,,53,0,0,-0.2
8/25/05,,56,0,0,-0.1
8/26/05,,63,0,0,0
8/27/05,,65,0,0,0.1
8/28/05,,66,0,0,-0.1
8/29/05,,62,0,0,0.2
8/30/05,,48,0,0,0.1
8/31/05,,55,0,0,-0.4
9/1/05,,59,0,0,0.2
9/2/05,,65,0,0,0
9/3/05,,64,0,0,-0.1
9/4/05,,60,0,0,0.1
9/5/05,,57,0,0,-0.2
9/6/05,,60,0,0,0.2
9/7/05,,64,0,0,-0.2
9/8/05,,65,0,0,0.2
9/9/05,,54,0,0,0
9/10/05,,38,0,0,-0.5
9/11/05,,41,0.1,0.1,0
9/12/05,,43,0,-0.1,-0.1
9/13/05,,46,0,0,0
9/14/05,,49,0.1,0.1,0.1
9/15/05,,54,0,-0.1,0.1
9/16/05,,51,0,0,0
9/17/05,,41,0,0,0.2
9/18/05,,44,0,0,-0.7
9/19/05,,52,0.1,0.1,0.3
9/20/05,,58,0.1,0,0.4
9/21/05,,53,0,-0.1,-0.1
9/22/05,,54,0,0,0.1
9/23/05,,50,0,0,-0.4
9/24/05,,38,0,0,0.3
9/25/05,,42,0.1,0.1,-0.2
9/26/05,,50,0,-0.1,-0.1
9/27/05,,51,0,0,0.1
9/28/05,,51,0,0,0.1
9/29/05,,55,0.2,0.2,0.1
9/30/05,,58,0,-0.2,-0.2
10/1/05,,49,0,0,0.1
10/2/05,,37,0,0,-0.3
10/3/05,,35,0.2,0.2,0.3
10/4/05,,33,0,-0.2,0
10/5/05,,36,0.1,0.1,0
10/6/05,,42,0.1,0,-0.2
10/7/05,,46,0,-0.1,0.3
10/8/05,,38,0.3,0.3,0
10/9/05,,39,0,-0.3,0.6
10/10/05,,41,0.1,0.1,0.8
10/11/05,,41,0.1,0,0.6
10/12/05,,42,0,-0.1,1.4
10/13/05,,48,0.1,0.1,-0.2
10/14/05,,54,0,-0.1,-0.3
10/15/05,,49,0,0,-0.3
10/16/05,,45,0,0,-0.8
10/17/05,,50,0,0,-0.2
10/18/05,,51,0,0,-0.2
10/19/05,,47,0,0,0
10/20/05,,42,0,0,-0.2
10/21/05,,45,0,0,-0.1
10/22/05,,50,0,0,-0.1
10/23/05,,52,0,0,0.1
10/24/05,,54,0.1,0.1,-0.1
10/25/05,,52,0,-0.1,-0.2
10/26/05,,44,0,0,0.3
10/27/05,,37,1,1,-0.4
10/28/05,,35,0,-1,4.2
10/29/05,,34,0,0,-0.3
10/30/05,,31,0,0,-1.1
10/31/05,,38,0.4,0.4,-0.5
11/1/05,,44,0,-0.4,-0.1
11/2/05,,37,0,0,2.2
11/3/05,,29,1,1,-0.6
11/4/05,,29,0.5,-0.5,-0.4
11/5/05,,26,0.7,0.2,0.1
11/6/05,,34,1.3,0.6,-0.1
11/7/05,,36,0.5,-0.8,0.1
11/8/05,,29,0,-0.5,0
11/9/05,,35,0.1,0.1,0
11/10/05,,43,0,-0.1,0
11/11/05,,38,0,0,0
11/12/05,,26,0,0,-0.1
11/13/05,,29,0.9,0.9,0.1
11/14/05,,24,0.3,-0.6,-0.1
11/15/05,,22,0,-0.3,0.1
11/16/05,,35,0,0,-0.2
11/17/05,,33,0,0,-0.2
11/18/05,,40,0.1,0.1,-0.3
11/19/05,,38,0,-0.1,0.1
11/20/05,,42,0,0,0.1
11/21/05,,42,0,0,-0.2
11/22/05,,40,0,0,0
11/23/05,,40,0,0,0
11/24/05,,39,0,0,-0.1
11/25/05,,35,0.8,0.8,0
11/26/05,,21,0.1,-0.7,-0.2
11/27/05,,15,0,-0.1,0
11/28/05,,15,0.1,0.1,0.2
11/29/05,,22,0.5,0.4,-0.2
11/30/05,,18,0,-0.5,-0.2
12/1/05,,26,2.2,2.2,0
12/2/05,,22,0.3,-1.9,0
12/3/05,,18,0.2,-0.1,0.1
12/4/05,,13,0,-0.2,-0.2
12/5/05,,17,0,0,0
12/6/05,,15,0,0,0.2
12/7/05,,6,0,0,0
12/8/05,,18,0,0,-0.3
12/9/05,,28,0,0,-0.1
12/10/05,,33,0,0,0.2
12/11/05,,37,0,0,0
12/12/05,,33,0,0,0
12/13/05,,19,0,0,-0.3
12/14/05,,18,0,0,0.1
12/15/05,,27,0,0,-0.3
12/16/05,,19,0,0,0
12/17/05,,12,0,0,0.1
12/18/05,,17,0.3,0.3,-0.1
12/19/05,,31,0.3,0,-0.1
12/20/05,,38,0.1,-0.2,-0.1
12/21/05,,37,1.7,1.6,0
12/22/05,,36,1,-0.7,-0.3
12/23/05,,31,0.1,-0.9,0.3
12/24/05,,38,0.1,0,0.2
12/25/05,,37,0.3,0.2,0.1
12/26/05,,33,0.9,0.6,0.1
12/27/05,,28,0.6,-0.3,0.1
12/28/05,,34,2.2,1.6,-0.4
12/29/05,,25,0,-2.2,0.3
12/30/05,,28,2.2,2.2,0
12/31/05,,33,1.5,-0.7,-0.1
1/1/06,,27,0.7,-0.8,0
1/2/06,,30,0.5,-0.2,0.1
1/3/06,,27,0.2,-0.3,0.1
1/4/06,,25,0,-0.2,-0.1
1/5/06,,33,0.1,0.1,0
1/6/06,,39,0,-0.1,0.1
1/7/06,,33,0.3,0.3,-0.3
1/8/06,,20,0,-0.3,0
1/9/06,,22,0.1,0.1,0.1
1/10/06,,28,1.7,1.6,0.4
1/11/06,,29,0.8,-0.9,-0.2
1/12/06,,23,0,-0.8,-0.1
1/13/06,,32,0.3,0.3,0.1
1/14/06,,33,0.5,0.2,-0.2
1/15/06,,18,0,-0.5,0
1/16/06,,17,0.1,0.1,0.2
1/17/06,,28,1.9,1.8,-0.1
1/18/06,,27,0.3,-1.6,0
1/19/06,,21,0.1,-0.2,-0.1
1/20/06,,21,0.3,0.2,0
1/21/06,,21,0,-0.3,0
1/22/06,,18,0,0,0.2
1/23/06,,30,0,0,-0.1
1/24/06,,35,0,0,-0.3
1/25/06,,34,0,0,0.3
1/26/06,,26,0.2,0.2,0
1/27/06,,23,0.2,0,0
1/28/06,,23,0.6,0.4,-0.2
1/29/06,,24,0.3,-0.3,0.1
1/30/06,,31,1.4,1.1,0
1/31/06,,25,0.2,-1.2,-0.1
2/1/06,,28,0.6,0.4,0.1
2/2/06,,28,0.1,-0.5,0
2/3/06,,31,0.2,0.1,-0.1
2/4/06,,27,0.4,0.2,-0.1
2/5/06,,20,0,-0.4,0.1
2/6/06,,28,0,0,-0.2
2/7/06,,36,0,0,0
2/8/06,,38,0,0,0.4
2/9/06,,32,0,0,-0.2
2/10/06,,20,0,0,0
2/11/06,,31,0,0,-0.1
2/12/06,,31,0,0,0
2/13/06,,32,0,0,0
2/14/06,,20,0,0,-0.1
2/15/06,,13,0,0,0
2/16/06,,6,0,0,0
2/17/06,,7,0,0,0
2/18/06,,11,0,0,-0.1
2/19/06,,11,0,0,0
2/20/06,,14,0,0,0
2/21/06,,18,0.2,0.2,0
2/22/06,,25,0.1,-0.1,0.1
2/23/06,,30,0.2,0.1,0
2/24/06,,29,0,-0.2,0
2/25/06,,32,0,0,-0.1
2/26/06,,37,0,0,0.1
2/27/06,,35,1.1,1.1,-0.2
2/28/06,,33,0.8,-0.3,0.1
3/1/06,,29,0.1,-0.7,-0.1
3/2/06,,32,0,-0.1,0.2
3/3/06,,32,0.3,0.3,-0.1
3/4/06,,24,0,-0.3,-0.2
3/5/06,,30,0.1,0.1,0.2
3/6/06,,33,0.7,0.6,-0.2
3/7/06,,27,0,-0.7,-0.1
3/8/06,,24,0.4,0.4,-0.1
3/9/06,,17,0.4,0,0.3
3/10/06,,16,0,-0.4,-0.2
3/11/06,,18,0,0,0.3
3/12/06,,19,0,0,-0.1
3/13/06,,21,0.2,0.2,-0.2
3/14/06,,24,0.9,0.7,0.2
3/15/06,,25,0.1,-0.8,-0.1
3/16/06,,28,0,-0.1,0.2
3/17/06,,29,0.1,0.1,-0.2
3/18/06,,29,0,-0.1,0.1
3/19/06,,30,0,0,-0.2
3/20/06,,28,0.3,0.3,0.1
3/21/06,,29,0.5,0.2,-0.3
3/22/06,,31,0.1,-0.4,0.4
3/23/06,,36,0,-0.1,-0.2
3/24/06,,39,0,0,-0.1
3/25/06,,34,0.4,0.4,0.3
3/26/06,,25,0.2,-0.2,-0.3
3/27/06,,33,0.2,0,0.1
3/28/06,,37,0.2,0,0
3/29/06,,33,0.3,0.1,0
3/30/06,,35,0.3,0,-0.2
3/31/06,,33,0.4,0.1,0.3
4/1/06,,29,0.5,0.1,-0.2
4/2/06,,31,0.1,-0.4,0.2
4/3/06,,41,0.4,0.3,-0.3
4/4/06,,38,1.2,0.8,0.4
4/5/06,,37,0.5,-0.7,0.1
4/6/06,,33,0.3,-0.2,0.3
4/7/06,,38,0.2,-0.1,0.1
4/8/06,,36,0.2,0,0.1
4/9/06,,33,0.3,0.1,0.1
4/10/06,,35,0,-0.3,-0.1
4/11/06,,35,0,0,0.3
4/12/06,,40,0,0,0
4/13/06,,41,0.1,0.1,-0.1
4/14/06,,39,0.5,0.4,0
4/15/06,,37,0.6,0.1,0.2
4/16/06,,33,0.8,0.2,0.9
4/17/06,,26,0,-0.8,0.2
4/18/06,,29,0,0,-0.1
4/19/06,,35,0,0,-0.1
4/20/06,,43,0.2,0.2,0
4/21/06,,49,0,-0.2,-0.1
4/22/06,,49,0,0,0.1
4/23/06,,44,0.7,0.7,0.5
4/24/06,,36,0.4,-0.3,0.3
4/25/06,,40,0,-0.4,0.1
4/26/06,,44,0,0,0
4/27/06,,46,0,0,0.1
4/28/06,,48,0,0,0.1
4/29/06,,51,0,0,0.1
4/30/06,,43,0,0,0.4
5/1/06,,43,0,0,0
5/2/06,,36,0,0,0.1
5/3/06,,42,0.1,0.1,0
5/4/06,,41,0,-0.1,0
5/5/06,,46,0,0,0
5/6/06,,47,0,0,0.3
5/7/06,,40,0.2,0.2,0.2
5/8/06,,38,0,-0.2,0
5/9/06,,36,0,0,-0.2
5/10/06,,44,0,0,0.2
5/11/06,,50,0,0,0.4
5/12/06,,49,0,0,0.5
5/13/06,,54,0,0,0.5
5/14/06,,58,0,0,0.7
5/15/06,,60,0,0,0.5
5/16/06,,62,0,0,0.5
5/17/06,,60,0,0,0.5
5/18/06,,56,0.3,0.3,0
5/19/06,,56,0.2,-0.1,0.3
5/20/06,,52,0.2,0,0.9
5/21/06,,53,0.1,-0.1,0.7
5/22/06,,49,0,-0.1,-0.3
5/23/06,,47,0,0,0.3
5/24/06,,52,0.1,0.1,-0.4
5/25/06,,51,0,-0.1,0.1
5/26/06,,41,0,0,-0.2
5/27/06,,36,0.4,0.4,-1.5
5/28/06,,36,0.5,0.1,-1.5
5/29/06,,38,0,-0.5,-1.5
5/30/06,,45,0,0,-0.6
5/31/06,,51,0.1,0.1,2.6
6/1/06,,59,0.1,0,2.1
6/2/06,,55,0,-0.1,1.3
6/3/06,,52,0,0,2.1
6/4/06,,55,0,0,-2.2
6/5/06,,56,0,0,-0.5
6/6/06,,64,0,0,-0.4
6/7/06,,61,0,0,-2.5
6/8/06,,53,0.1,0.1,-2.9
6/9/06,,48,0.4,0.3,-0.3
6/10/06,,49,0.1,-0.3,1.2
6/11/06,,56,0.2,0.1,-1
6/12/06,,64,0,-0.2,-0.8
6/13/06,,57,0.1,0.1,-0.9
6/14/06,,42,0.4,0.3,0
6/15/06,,46,0,-0.4,1.3
6/16/06,,51,0,0,-0.9
6/17/06,,54,0,0,-0.6
6/18/06,,58,0,0,0.1
6/19/06,,57,0,0,-0.6
6/20/06,,54,0,0,-0.1
6/21/06,,54,0,0,-0.2
6/22/06,,57,0,0,-0.3
6/23/06,,62,0,0,0
6/24/06,,64,0,0,0.1
6/25/06,,67,0,0,-0.1
6/26/06,,68,0,0,-0.2
6/27/06,,68,0.1,0.1,0
6/28/06,,69,0,-0.1,-0.3
6/29/06,,61,0,0,0
6/30/06,,62,0,0,-0.1
7/1/06,,65,0,0,-0.1
7/2/06,,64,0.3,0.3,0
7/3/06,,65,0,-0.3,-0.2
7/4/06,,67,0,0,0.3
7/5/06,,59,0,0,-0.2
7/6/06,,62,0,0,-0.1
7/7/06,,63,0,0,0.1
7/8/06,,66,0.1,0.1,-0.3
7/9/06,,67,0,-0.1,0.2
7/10/06,,67,0,0,-0.1
7/11/06,,68,0,0,0.1
7/12/06,,60,0.1,0.1,-0.3
7/13/06,,63,0,-0.1,0
7/14/06,,69,0,0,0
7/15/06,,73,0,0,-0.1
7/16/06,,72,0,0,0.1
7/17/06,,72,0,0,0.3
7/18/06,,69,0,0,-0.5
